	R0168	R0169	R0171	R0187	R0189	R0190	R0318	R0320	R0322	R0330	R0332	R0334	R0420	R0422	R0424	R0426	R0428	R0430
ENSG00000179743	1.74315839713991	1.87253205178509	1.73720190347767	1.73651487488771	1.79873603498508	1.86740392651199	1.3580401685515	0.87419588842618	0.709357746190019	1.41286071223712	1.25344092737772	1.05242297304312	0.721418799789724	1.22777088496939	0.590505424653768	1.36276228383244	1.88101534214569	1.15126893061314
ENSG00000204624	-4.51707291881421	-4.13589763345115	-4.4285232480159	-2.11511628857156	-3.13730550186019	-2.82275485877261	-4.67864869336182	-2.85893514513514	-2.51922293296247	-1.35046133311925	-1.29143443373083	-1.82826971725709	-0.909355992836172	-1.95520762697277	-1.07688267751374	-0.973868486753444	-1.24919658873283	-0.723946089028043
ENSG00000171603	8.11145808027443	7.84585812477914	8.14328187234718	8.50822366652692	8.57129400447242	8.5525023013774	7.31383706232035	7.80843501783212	7.78600676697092	8.84988513856147	8.76692072744199	8.37789267752028	7.44134191473786	7.93996557955041	7.61106367495155	7.54044526617966	7.04242934654962	7.55220837627541
ENSG00000142606	-4.51707291881421	-5.27620350606044	-6.01855924985704	-7.61885019186228	-4.79162316899505	-4.48536670196229	-5.92952346629287	-5.29274413699876	-5.25120337397275	-7.61885019186228	-6.12156960484376	-5.33127975379145	-1.75241360892308	-3.23506386625911	-1.23472867745851	-3.16872532972316	-3.18206040496614	-2.95803655457785
ENSG00000177674	4.14544545653349	4.16355080499642	4.00630940966339	4.37084086795069	4.40359725137371	4.40682197362853	4.52080105649772	4.53421011569346	4.37690560758369	5.93678016900517	5.77820606317629	5.47105983576345	4.07962271059058	4.60764187124137	4.38131903701852	4.16873334226128	4.84969930821038	4.38195148143019
ENSG00000162572	1.34332188011057	1.20460583520066	1.06936170586897	1.63759167324151	1.75962349871831	1.53682910549477	-0.208571142325183	0.676372568218347	0.426540285125775	1.87495297611117	1.80806229072026	1.78107966880045	0.215041238237265	-0.200560529183994	0.107027001192646	2.04626465018647	1.32115309017045	1.53650142136441
ENSG00000171608	6.67705352140804	6.32334624416701	6.72135198857072	5.84154380545377	5.94322194799443	5.90668697715698	5.49098981106406	6.06694926924607	6.08564186953066	7.73992249628688	7.54112695553394	7.03509683939969	6.69024156241372	6.92899658950413	6.61708706383631	5.89086653562161	4.23211176000367	5.74984563810359
ENSG00000225931	-4.8771529019589	-4.78930810300819	-5.60161709619926	-3.4201203034228	-5.01456391299049	-4.00634472915604	-3.8922544772941	-3.70708648440664	-2.86363332508657	-3.99170392589977	-4.28035397007853	-3.6591963603889	0.603856691844881	-2.67332299122731	0.538218523094207	-0.639839900547588	-1.55862617839908	-1.3616537776918
ENSG00000236601	-7.61885019186228	-6.01660160206855	-6.01855924985704	-7.61885019186228	-4.42832231675904	-5.46317101624722	-5.17256133919206	-4.80701934658242	-7.61885019186228	-5.90902539283711	-7.61885019186228	-5.33127975379145	-5.93833654321128	-4.68803799327963	-5.44518991821864	-3.56192840881373	-3.06209142527918	-2.95803655457785
ENSG00000171729	6.11743817048378	6.22518281871878	6.01982458351802	5.67568797679727	5.70623002529452	5.67326261736465	5.62011876700818	5.35016893199673	5.35972318439832	5.13964975206998	5.16456120346335	5.03200243682431	6.94465650931403	6.37310099322425	7.10648186753626	7.13812819295681	7.19061053604388	7.44649893156167
ENSG00000228150	-2.33627011788064	-1.89305120589985	-3.1375210499718	-3.02485906266949	-2.68956789194197	-2.57594331710468	-3.1503916411274	-3.44399416436687	-2.47610440566914	-2.68689571420877	-2.70382599800017	-3.4116996019998	-2.43748009368304	-2.30966885904107	-2.75623375417399	-2.60593278617384	-2.09307118506393	-3.06057122530791
ENSG00000175262	2.37846746951312	2.5220224340767	2.17058461416696	2.67904381125864	2.68737739136279	2.67513803895901	-1.37968963532624	-0.79349678414577	-0.918626721822989	2.0701860868057	1.84577717239299	1.64875498946607	-1.9571586643327	-2.05271181186954	-1.3614468974566	0.69898147293614	0.0720925351059421	0.780608801776943
ENSG00000279457	1.85894661909787	1.77109766226361	1.56138891720136	1.50668011080625	1.44043732987313	1.39695413095257	1.86119726734875	1.96756414922277	2.0323277611834	1.89973516967472	2.00426220318094	1.99455239526204	1.94196758694201	1.99160711317918	2.04527159745071	2.74209316856143	2.33478959208935	2.59759038052752
ENSG00000231181	-0.729331246917863	-2.10171450243892	-1.55186880373695	-1.27788345221078	-1.66533183915802	-1.41777595255335	-0.927416046263591	-0.328260815838076	-0.918626721822989	-0.554206133871164	-0.685322448750754	-0.67289770546821	-2.15923166934952	-1.4779354816461	-2.55349715109323	-1.85199009896135	-2.15311085977583	-1.51702039512888
ENSG00000158109	5.91539914993803	5.96218801039981	5.87410311861403	5.96148699301549	5.953729267963	6.00474805567892	5.12602622074085	4.97156681758544	4.98158123400709	5.6517230245854	5.64536533302036	5.27029369598272	5.19902167855875	4.91997052336484	5.34339209865693	5.33304146435446	5.45914565343136	5.64467868951905
ENSG00000269978	-3.69081922894946	-2.63962854949777	-2.73872189995161	-3.02485906266949	-2.07263006336769	-2.8683306603093	-2.25950089460971	-1.70682588878603	-2.56366997244397	-1.9473688229567	-1.86744217174755	-1.80319195558188	-1.2507705306661	-2.30966885904107	-2.40960830715171	-3.08515016006466	-2.53716610202756	-2.56987825070235
ENSG00000037637	5.58082133805785	5.40011404469447	5.65807467064836	5.21982041555798	5.2158796685182	5.25582726128584	5.11192787915469	5.32815095031212	5.37764747675271	5.53145590233645	5.55048237068626	5.31964603777726	6.26923289159913	5.91877794494354	6.33102821830474	6.21747089921207	5.76933724254086	6.18617158049881
