	R0235	R0236	R0238	R0251	R0252	R0253	R0324	R0326	R0328	R0336	R0338	R0340	R0348	R0350	R0352	R0360	R0362	R0364
ENSBTAG00000007100	6.78526703082333	6.72517823163702	6.77939685583181	6.75524972713725	6.67893773011054	6.59026161984352	6.7978919095409	6.82460988209381	6.81646020509628	6.61429285979356	6.31701036209515	6.37988724042547	6.72602909992468	6.73415865895519	6.73836379989	6.71075806999657	6.65426765445264	6.474689509312
ENSBTAG00000007105	5.25103311771633	5.25457342488724	5.24329115289521	4.80726242759517	4.85983100579319	4.82855479855855	5.76997912082313	5.73689982494562	5.61496724554341	5.04866875245748	5.04972639698485	5.09712941901136	5.7773057720439	5.71107243019943	5.63566967649833	4.74058654842939	4.89776404815818	4.96650566335265
ENSBTAG00000007106	5.17853378561234	5.25919008675806	5.12893613210026	5.35738239129476	5.46595150583205	5.45803639658347	5.14504678942389	5.04834340535418	5.21861935311101	5.57663422693752	5.75765659460278	5.72100736485194	4.83550921209199	4.84792462449338	4.78127096125537	5.36993898089343	5.44474342514357	5.66583199771182
ENSBTAG00000014880	6.98637763177307	6.98107138582945	7.08086468847727	7.05685760342842	7.02042477571165	6.93041327080053	7.73272345129616	7.55608494203332	7.70048450175767	7.45923378885859	7.23786349408619	7.36466771814654	7.39984016588059	7.38135169777417	7.33067389474661	6.99055035412682	7.01961177434693	7.10792871173393
ENSBTAG00000014915	4.32393061579962	4.2175394912146	4.29442143413624	3.63298159879496	3.6609403563114	3.58596668753069	2.47726444487142	2.4176704575887	2.2941355933743	2.42969487208515	2.38653785800488	2.01891238335905	2.14332242399937	1.882725774062	1.85690802218634	2.33333568733293	2.23741177177773	2.09750228744563
ENSBTAG00000014882	1.31159259122869	1.50449998382599	1.70730772576797	0.688883139398658	0.482823262354455	0.843498894045045	1.89822081882469	1.94298982912988	1.61778632439512	0.910624809067318	1.19607472679837	0.86908161209812	2.27402311340584	2.25003113832831	2.2756883409646	0.829297658567187	0.875584281653825	0.77911569105665
ENSBTAG00000001697	7.83192433094071	7.84405162723044	7.79548154081231	7.73497974213009	7.85450303736679	7.8352002496043	7.67043581595498	7.9738526394342	7.66438954706506	7.64321956306374	7.71948330094514	7.66281485178922	8.0398668193576	8.06124526352325	8.05120289236217	7.67117053868024	7.71738152401793	7.6950623957846
ENSBTAG00000007666	6.35717994675951	6.27903184727642	6.30027031124289	6.44254895052304	6.41987989684218	6.30142886315251	6.17195563268108	6.34636835865252	6.17569909586004	6.36830704860086	5.9699707283632	6.07943788781586	6.35043622900946	6.34289854703613	6.40763832568069	6.46810813795442	6.45160154096334	6.33354536192876
ENSBTAG00000001749	6.19795238383969	6.22566591565326	6.18951593763144	6.30049336565193	6.26218831136629	6.29431795778325	5.67375557714908	6.01407354022877	5.77110314383924	6.2060535386203	6.11449865571711	6.14071518562682	6.16270260213152	6.11430586590368	6.19364601418173	6.25042958101357	6.20563981218244	6.08204796920873
ENSBTAG00000001535	3.83642131256835	3.98198026642247	3.824341070159	4.11007766500937	4.05247694457304	4.10011445006794	3.92650531558503	4.0651777702354	3.83322523588107	3.59711657462153	3.43266298819316	3.30165680986372	3.49338049382626	3.58812809869557	3.52941924608266	3.64105474872115	3.61095699760359	3.47816839902148
ENSBTAG00000017115	5.11545299627376	5.1438583096403	5.08360278141541	4.85357619675484	4.97933456423379	5.01814450396146	5.54088017320807	5.32825211190901	5.33223012801548	5.08656074557711	5.38387315250244	5.20942723676701	5.35312897750635	5.35341636863551	5.34205060868514	5.02272917510776	5.02392333879333	5.06037244130511
