R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000053248 0.201069954646567 0.151744528298938 0.103380027627944 0.133594178869175 0.136605674474256 0.13171613174952 0.0992665171027173 0.147689160937523 0.131942337560756 0.112267938661416 0.0891541276704214 0.069669516020952 0.0733322999469729 0.0851604557918178 0.18221902435246 0.155043201858134 0.198059805081072 0.117790284204203
ENSBTAG00000008490 19.8140078164575 22.9752456180022 21.8131858294963 25.6500823428817 26.9796207086655 27.5765683108313 19.352243858025 22.1586487535191 21.3866534428026 23.7812781373225 27.1080991722593 25.7661093417487 19.6844845143374 18.443321568628 17.6127702681249 21.0962116661634 21.9063356503622 22.3044316732388
ENSBTAG00000021272 0.0574485584704478 0 0.0547306028618529 0.0102764752976289 0.05254064402856 0.0718451627724653 0.0189079080195652 0 0 0.0488121472440939 0.0524436045120126 0.011611586003492 0 0.0243315587976622 0 0.0878578143862758 0.0184241679145183 0.0588951421021017
ENSBTAG00000035175 60.7346160149574 63.9743690972894 60.7023197518907 61.4584605174695 61.3884884829695 65.8999755530438 48.791856644488 55.5785960285244 49.8202271871456 57.076043772519 62.9952577398295 59.5500188189087 65.2186047599828 65.8229494373757 65.1615231084397 64.7873859497855 61.9144162767387 69.3279958459026
ENSBTAG00000021276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000030814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000008482 542.228219123322 507.990099235412 514.589290463333 544.74054081436 510.295751062986 486.547416488931 386.567452483006 504.263541569611 396.846567108875 520.171528321411 395.571620113208 427.050910036429 574.197146606223 577.722449201992 594.018400615503 546.894222127652 516.705789162665 435.235100134532
ENSBTAG00000048276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000021280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000023398 0 0 0 0.0411059011905155 0 0 0.0189079080195652 0.0105492257812517 0.0239895159201375 0.00976242944881878 0.0104887209024025 0.023223172006984 0 0.0121657793988311 0 0.0206724269144178 0.0276362518717774 0.0168271834577433
ENSBTAG00000052933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000009188 92.7851667856203 92.4686194112011 92.2940399593713 71.6784152009614 70.6776743472189 69.2048530405772 105.23196208289 99.0203077957188 92.7734554421519 84.7671749040935 79.4887713588575 71.5389813675142 101.628091683655 100.12436445238 101.912497191412 71.418066882585 74.5487894241196 66.8291591024277
ENSBTAG00000009187 7.08340725940622 7.77831211724928 6.86565007011466 5.6931673148864 5.47998917217881 6.44810335882876 4.51426303967119 5.90756643750094 3.8023382733418 5.77935823370072 4.48917254622828 5.2890774245906 7.11323309485637 7.75568436675483 7.59593018657826 6.05702108592443 6.12603583157733 6.42377728499352
