R0168 R0169 R0171 R0187 R0189 R0190 R0318 R0320 R0322 R0330 R0332 R0334 R0420 R0422 R0424 R0426 R0428 R0430
ENSG00000284662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186827 0.201868610830493 0.229358372059112 0.238233020964493 0.142760636206119 0.16637957570697 0.124257485563409 0.0952669788689975 0.0400300948981873 0.149627858028309 0.0979792152637061 0.0977765447670961 0.0673389622460253 2.56147843339331 1.10960885507039 4.37009944538924 0.797434856077299 0.614230761721942 0.439942628142568
ENSG00000186891 0.620376706454687 0.917433488236449 0.629993988772769 0.388899664147703 0.603125961937768 0.323957015933174 0.280196996673522 0.240180569389124 0.10319162622642 0.0244948038159265 0.0928877175287413 0.0288595552482966 4.58578147788516 3.16295720027796 5.15064127146411 2.2128817256145 2.82546150392093 2.38566827219578
ENSG00000160072 36.4052806946505 39.1942181707378 33.5643856203307 23.9591729798338 24.348611032367 23.7598063466604 59.9901769878011 50.3428480963329 49.4081506372099 63.6130055099612 54.1388728375411 40.0041535000138 16.2340057003801 18.9548646685735 18.8825687266016 17.9422842617392 21.8567874251136 17.3800015571373
ENSG00000041988 9.43858846248917 12.6929008173622 8.43874300927558 10.6036693237235 10.8874634853249 10.1979893508826 16.296257326532 11.7888629475162 11.1911318642552 22.0514471352879 19.2179798739727 14.2085210339113 19.9772699893567 19.0463788009505 22.9675600798318 27.0396869114877 25.4979473806013 30.6281708025439
ENSG00000260179 0.305264728572941 0.50041826631079 0.322938095085201 0.31998073632406 0.259968087042141 0.284017109859221 0.442711254744165 0.390293425257327 0.381809017037754 0.318432449607045 0.361773215638256 0.245306219610521 0.61633807779221 0.326019096592846 0.682389859921742 0.917050084488893 0.579833839065514 0.675788160755078
ENSG00000234396 0.0147708739632068 0.00521269027407073 0 0.0147683416764951 0.0363955321858998 0.0355021387324026 0 0 0 0.0306185047699082 0.0146664817150644 0 0.0339268666674611 0.0114392665471174 0.0233695157507446 0.0797434856077299 0.0245692304688777 0.0453549101177905
ENSG00000225972 0.507133339403435 0.589034000969993 0.518818578989339 0.34951741967705 0.332759151413941 0.355021387324026 0.481938834278458 0.525394995538709 0.268298228188692 0.587875291582237 0.547548650695738 0.346314662979559 0.61633807779221 0.514766994620283 0.289781995309233 0.0664529046731082 0.329227688282961 0.090709820235581
ENSG00000224315 0 0.0104253805481415 0 0.0492278055883169 0 0 0 0.0100075237245468 0.030957487867926 0 0.00977765447670961 0.00480992587471609 0.0339268666674611 0 0.00934780630029784 0.0332264523365541 0 0.00453549101177905
ENSG00000198744 0.418508095624194 0.396164460829376 0.25940928949467 0.270752930735743 0.27556617226467 0.27514157517612 0.364256095675579 0.41030847270642 0.340532366547186 0.37354575819288 0.268885498109514 0.250116145485237 0.265760455561779 0.211626431121672 0.182282222855808 0.0598076142057974 0.176898459375919 0.0453549101177905
