Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_P53_PATHWAY	3	3	0.614285967112483	0.676226404965404	0.611419833198128	0.676961288996318	0.0619404378529209	0.06554145579819	1	0.0808555983700523	0.115507997671503	1	0.06554145579819	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_MTORC1_SIGNALING	3	3	0.790863982191935	0.844743718451204	0.785763494376347	0.840964770463657	0.0538797362592681	0.05520127608731	1	0.0808555983700523	0.115507997671503	1	0.05520127608731	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3	3	0.389491513831422	0.448364580815756	0.390505298136654	0.443589322873071	0.0588730669843345	0.0530840247364174	1	0.0808555983700523	0.115507997671503	1	0.0530840247364174	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_KRAS_SIGNALING_UP	3	3	0.436856795815975	0.490382467705759	0.435880686696862	0.488718716391802	0.0535256718897843	0.0528380296949393	1	0.0808555983700523	0.115507997671503	1	0.0528380296949393	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_HEDGEHOG_SIGNALING	3	3	0.43583079308612	0.49160466799884	0.446806119735652	0.499616146548627	0.0557738749127205	0.0528100268129751	1	0.0808555983700523	0.115507997671503	1	0.0528100268129751	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_XENOBIOTIC_METABOLISM	3	3	0.433885829903558	0.482002181679008	0.4316410681678	0.481583492300804	0.0481163517754498	0.0499424241330031	1	0.0808555983700523	0.115507997671503	1	0.0499424241330031	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ESTROGEN_RESPONSE_EARLY	3	3	0.381625699904664	0.427311090548181	0.388482050840464	0.435675971663904	0.045685390643517	0.04719392082344	1	0.0808555983700523	0.115507997671503	1	0.04719392082344	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_IL2_STAT5_SIGNALING	3	3	0.531562521942229	0.586170838458189	0.531276525017341	0.572398859269941	0.0546083165159601	0.0411223342525996	1	0.0808555983700523	0.115507997671503	1	0.0411223342525996	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_APOPTOSIS	3	3	0.650153683373523	0.697019998723853	0.64740458421866	0.687476419202146	0.0468663153503295	0.0400718349834859	1	0.0808555983700523	0.115507997671503	1	0.0400718349834859	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3	3	0.750631876899775	0.783854733246773	0.744444760945323	0.784188874262783	0.0332228563469984	0.0397441133174602	1	0.0808555983700523	0.115507997671503	1	0.0397441133174602	Higher_in_M_bovis	FALSE
