Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
THP-1	Day1	M_bovis_vs_Control	HALLMARK_HYPOXIA	0.18737308045707	0.608557821741631	17.8081188973186	5.96044442472057e-08	2.98022221236028e-06	9.06317875982629	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.121281395700324	0.707746363956512	15.0114710138492	2.39647636650462e-07	5.99119091626155e-06	7.5869080875722	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.199624712867048	0.697435422264839	11.7801743822072	1.67856433711693e-06	2.79760722852822e-05	5.49132488641473	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	0.0810933139194502	0.799752701724964	11.0766277281237	2.73346332786772e-06	3.41682915983465e-05	4.96256803678794	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_UP	0.0520944897986489	0.455175747142948	10.4138246777763	4.44026640189191e-06	3.82318378839628e-05	4.43546490151994	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_GLYCOLYSIS	0.0883506095672871	0.597124778506884	10.3704391022323	4.58782054607554e-06	3.82318378839628e-05	4.39991483224105	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_P53_PATHWAY	0.0674585574672592	0.633093406525344	9.78738197120974	7.20395404202865e-06	5.14568145859189e-05	3.90887268407917	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_UV_RESPONSE_UP	0.0740315963433262	0.698244252583695	8.23009361442075	2.71651369673094e-05	0.000169782106045684	2.46191720243744	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0566443551400068	0.409858773440976	7.87260975769555	3.79142062157567e-05	0.000210634478976426	2.09822032574314	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	-0.0887276677590463	0.668715789053987	-7.49251439104572	5.4768849714974e-05	0.00027384424857487	1.69702941469273	TRUE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	0.136753408941829	0.509095738056317	7.32370642386619	6.47863568479146e-05	0.000294483440217794	1.51384136636995	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_COAGULATION	0.0285914929231233	0.389944164031251	6.63642255239795	0.000132482422230076	0.000552010092625316	0.734204952688605	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0283268424023378	0.41571883448559	6.55628609652743	0.000144505856590757	0.000555791756118294	0.63960811529779	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_APOPTOSIS	0.0753126682285475	0.656293670864227	6.37265450903259	0.000176840399525367	0.000631572855447738	0.419806822131743	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_IL2_STAT5_SIGNALING	0.0729773577326193	0.54364228037533	6.25413654493376	0.00020189248619112	0.000672974953970401	0.275664992614001	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0335367357999301	0.797226391617016	5.99548454046455	0.000271220344452872	0.00083307428020325	-0.0452590546063609	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_BILE_ACID_METABOLISM	0.0252785561277556	0.347154737223706	5.9580880918879	0.000283245255269105	0.00083307428020325	-0.0923909837983867	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_APICAL_SURFACE	0.0394008570407717	0.30783312387837	5.82681328902593	0.000330309344427944	0.000917525956744289	-0.259327032826281	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.0353806451980678	0.307269951426361	5.76950066618422	0.000353486799566584	0.000930228419912062	-0.332939694385975	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_DN	0.0492550388265006	0.0167394279964495	5.58631230276678	0.000440334568840399	0.001100836422101	-0.571240704393537	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_HEME_METABOLISM	0.0409823039899482	0.596965162958675	5.3552351902734	0.000584724511319793	0.00139220121742808	-0.878465332790569	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_PROTEIN_SECRETION	-0.0226856206672928	0.80920039430952	-5.26734900308716	0.000652585938207367	0.0014831498595622	-0.99727486197133	TRUE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_HEDGEHOG_SIGNALING	0.0521231073243021	0.455639007253166	4.34386877301458	0.00221204461470658	0.00480879264066648	-2.31150015414575	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.102703853581499	0.576984531327069	4.18972511883525	0.00274506707873739	0.00571888974736956	-2.54232987538612	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_XENOBIOTIC_METABOLISM	0.0300520549744027	0.455946046095724	4.15146645028455	0.00289772606039047	0.00579545212078093	-2.60010407490411	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0205059409508711	0.71615484127491	3.74257733999336	0.00523533834116238	0.0100679583483892	-3.22880469122282	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_APICAL_JUNCTION	0.0244981168710352	0.44146251460466	3.47373279409436	0.00782131082402704	0.0144839089333834	-3.65213859791805	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MYOGENESIS	0.0316467929672895	0.330238186584604	3.38352878324494	0.0089674973593207	0.0160133881416441	-3.7956337560532	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0297563068443175	0.402163858052236	3.06389478210865	0.0146682186345908	0.0252900321286047	-4.30839602143479	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	-0.0385139413807682	0.695559108530681	-2.75388263666779	0.0238587134804381	0.0397645224673968	-4.80873493281673	TRUE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0215131857654903	0.524814610215897	2.63590681592284	0.0287595151006739	0.0454916706534825	-4.99877561841445	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ALLOGRAFT_REJECTION	0.0344980959000715	0.50483175036222	2.62817071837782	0.0291146692182288	0.0454916706534825	-5.01121473561037	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V1	-0.0295834374056515	0.912969594576429	-2.02626600026779	0.0757165516521995	0.114722047957878	-5.95803351511369	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ANGIOGENESIS	-0.0219797767509825	0.519796454723186	-1.99168512537499	0.0799545192335982	0.117580175343527	-6.01038990320015	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.109123580813276	0.590449438035956	1.9596330572025	0.0877589461541336	0.125369923077334	-6.06968135473707	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.132866802848241	0.678889166232149	1.59983761933899	0.150440417348977	0.208945024095801	-6.57869496120747	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.0115591857757141	0.750392694457287	-1.4393594874691	0.186353349378417	0.251828850511375	-6.7901517949178	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_COMPLEMENT	0.012992313381862	0.5656471739038	1.25944131892899	0.241833455529774	0.318201915170755	-7.01282768847166	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.013434493867712	0.768302283175203	1.23157408355689	0.251564627085439	0.318342230223921	-7.04554765510075	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_FATTY_ACID_METABOLISM	0.0166046174220519	0.637734879893948	1.22285875833448	0.254673784179137	0.318342230223921	-7.05567674176326	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_NOTCH_SIGNALING	0.0134204962566058	0.640366909976414	1.11456902250746	0.295992983934054	0.360967053578114	-7.17723121774909	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ANDROGEN_RESPONSE	0.00636914272824507	0.712911609500363	0.940389413343496	0.373344345586391	0.444457554269513	-7.35470447962796	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_PEROXISOME	0.00645640430322914	0.595823162157582	0.806632076898064	0.442178843364544	0.514161445772725	-7.47431569033852	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	-0.0252324637665374	0.669647047993705	-0.723959528843006	0.488815791251093	0.55547249005806	-7.54038733748432	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_DNA_REPAIR	0.0103642916048962	0.670873129992477	0.629875989549981	0.545571700662166	0.606190778513518	-7.60785257669004	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	-0.0142156804478742	0.701594099320672	-0.569218562346446	0.584146366594066	0.634941702819637	-7.64681865370673	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_ADIPOGENESIS	0.00297278034887372	0.64413169849316	0.30678546098753	0.766495664222075	0.815420919385186	-7.77216099607911	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00369706188270491	0.780520682241393	0.18208962272944	0.859842601829448	0.895669376905675	-7.80596986308845	FALSE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_SPERMATOGENESIS	-0.000533084642409393	0.257192366302273	-0.150365614981124	0.884034534610076	0.902076055724568	-7.81184403781577	FALSE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Control	HALLMARK_UV_RESPONSE_DN	-0.000392887700556788	0.491587475316458	-0.0369440950894441	0.971394997849138	0.971394997849138	-7.82369913505552	FALSE	Higher_in_denominator
