Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_INTERFERON_ALPHA_RESPONSE	3	3	0.173256510458102	0.41254015549573	0.163709417330118	0.407936233465557	0.239283645037628	0.244226816135439	1	0.0808555983700523	0.0986043882561613	1	0.244226816135439	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_INTERFERON_GAMMA_RESPONSE	3	3	0.137441670058944	0.267460516756275	0.132345511332109	0.263710859680432	0.130018846697332	0.131365348348323	1	0.0808555983700523	0.0986043882561613	1	0.131365348348323	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_MYC_TARGETS_V2	3	3	0.465607169331474	0.534113812785428	0.466718438006552	0.532124012063114	0.0685066434539533	0.0654055740565613	1	0.0808555983700523	0.0986043882561613	1	0.0654055740565613	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_TGF_BETA_SIGNALING	3	3	0.618384326746749	0.578869841889345	0.617805863257721	0.579142209978656	-0.0395144848574039	-0.0386636532790658	-1	0.0808555983700523	0.0986043882561613	1	0.0386636532790658	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_CHOLESTEROL_HOMEOSTASIS	3	3	0.594478741494546	0.556798161368009	0.594804178540503	0.556941597127325	-0.0376805801265372	-0.0378625814131782	-1	0.0808555983700523	0.0986043882561613	1	0.0378625814131782	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_KRAS_SIGNALING_DN	3	3	-0.181304945672258	-0.14626610782723	-0.181670464218293	-0.144416868851401	0.0350388378450276	0.037253595366892	1	0.0808555983700523	0.0986043882561613	1	0.037253595366892	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_ANGIOGENESIS	3	3	0.622194896176585	0.58781140837955	0.623285572166916	0.586576557621387	-0.0343834877970353	-0.0367090145455289	-1	0.0808555983700523	0.0986043882561613	1	0.0367090145455289	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_MYC_TARGETS_V1	3	3	0.782390054106673	0.814091350119592	0.783790180836815	0.814048753481833	0.0317012960129188	0.0302585726450186	1	0.0808555983700523	0.0986043882561613	1	0.0302585726450186	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_P53_PATHWAY	3	3	0.367555182597291	0.339630753853185	0.367557685584718	0.339500931861306	-0.0279244287441056	-0.0280567537234119	-1	0.0808555983700523	0.0986043882561613	1	0.0280567537234119	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_PANCREAS_BETA_CELLS	3	3	-0.135696609286941	-0.109878802182315	-0.134845981377865	-0.107392032818978	0.0258178071046264	0.0274539485588864	1	0.0808555983700523	0.0986043882561613	1	0.0274539485588864	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_WNT_BETA_CATENIN_SIGNALING	3	3	0.291902061176331	0.265561006936177	0.290295874074559	0.265514496441875	-0.026341054240154	-0.024781377632684	-1	0.0808555983700523	0.0986043882561613	1	0.024781377632684	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_INFLAMMATORY_RESPONSE	3	3	0.14582156666403	0.172634801944058	0.14694940764198	0.171439803465483	0.026813235280028	0.0244903958235034	1	0.0808555983700523	0.0986043882561613	1	0.0244903958235034	Higher_in_M_bovis	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_APOPTOSIS	3	3	0.448579224039338	0.42584387053152	0.450023365301634	0.425855515224174	-0.0227353535078181	-0.0241678500774599	-1	0.0808555983700523	0.0986043882561613	1	0.0241678500774599	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_BILE_ACID_METABOLISM	3	3	0.144587895753422	0.118233786206746	0.143679556001339	0.119672250570356	-0.0263541095466753	-0.024007305430983	-1	0.0808555983700523	0.0986043882561613	1	0.024007305430983	Higher_in_Control	FALSE
BoMac	Day1	M_bovis_vs_Control	Control	M_bovis	HALLMARK_PEROXISOME	3	3	0.324076745267774	0.30435835962136	0.323669522116578	0.303385577320628	-0.0197183856464136	-0.0202839447959499	-1	0.0808555983700523	0.0986043882561613	1	0.0202839447959499	Higher_in_Control	FALSE
