Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_COAGULATION	-0.0417945437465713	0.389944164031251	-9.70100628997269	7.71703411541992e-06	0.000385851705770996	4.25344114002717	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0467397684476674	0.797226391617016	8.35583882774501	2.42257077608676e-05	0.00060564269402169	3.05372515425186	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.0478674162341043	0.307269951426361	7.80571095595124	4.04085379581039e-05	0.000673475632635066	2.51317303890088	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_SPERMATOGENESIS	0.0251458644551841	0.257192366302273	7.09281992433016	8.19125506909452e-05	0.00102390688363681	1.76371715821275	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.0525287205766645	0.750392694457287	-6.54092025110342	0.000146945694712428	0.00146945694712428	1.1420934544528	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V2	0.06554891031741	0.668715789053987	5.53520864770489	0.000468542247154518	0.00390451872628765	-0.0932662721642004	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_PROTEIN_SECRETION	-0.0199948852729194	0.80920039430952	-4.64259014790809	0.00147029039569777	0.010502074254984	-1.30950164322378	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_UV_RESPONSE_UP	0.0380062003461233	0.698244252583695	4.22514983097785	0.00261139257065433	0.0163212035665895	-1.91760489845632	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_G2M_CHECKPOINT	0.102281621150751	0.701594099320672	4.09551956090855	0.00313757848721235	0.0174309915956242	-2.11131142465592	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_NOTCH_SIGNALING	-0.0478073368808759	0.640366909976414	-3.97038795862523	0.00375448386659411	0.0187724193329705	-2.30037069640863	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_KRAS_SIGNALING_DN	0.0334211235587514	0.0167394279964495	3.7904920624708	0.00487881465947085	0.0221764302703221	-2.5755621166201	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_MTORC1_SIGNALING	0.0272135776601822	0.799752701724964	3.71713343952913	0.00543582730799263	0.0226492804499693	-2.68886281299676	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_E2F_TARGETS	0.124889614959925	0.669647047993705	3.5832817453077	0.00663354420533795	0.0251677304727221	-2.89708835642348	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_MYOGENESIS	-0.0331379197540013	0.330238186584604	-3.54295316496734	0.0070469645323622	0.0251677304727221	-2.9601811496438	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0276508089920648	0.524814610215897	3.38792016591426	0.0089077896319589	0.0296926321065297	-3.20411122798051	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.267670013452999	0.678889166232149	3.22299135608914	0.013120320721749	0.0399867327884286	-3.54562993061339	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_BILE_ACID_METABOLISM	-0.0132066505548744	0.347154737223706	-3.11277222508467	0.0135954891480657	0.0399867327884286	-3.64143890393657	TRUE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0164994101762447	0.71615484127491	3.01133797258136	0.0159203474076934	0.0442231872435927	-3.80364690325105	TRUE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.161436287917751	0.590449438035956	2.89906071701413	0.0211329809977337	0.0556131078887728	-4.04116610547325	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V1	0.040462857552608	0.912969594576429	2.77143292742802	0.023206273705396	0.0580156842634899	-4.1880505016004	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0455185827750991	0.697435422264839	2.68612455352022	0.0265588058477517	0.0632352520184564	-4.32461751648774	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_DNA_REPAIR	0.0418971916597992	0.670873129992477	2.54624590489276	0.0331602647049177	0.075364237965722	-4.54785837362321	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_XENOBIOTIC_METABOLISM	-0.018064296801047	0.455946046095724	-2.49544738891919	0.0359499034084381	0.0757661125690756	-4.62860749839901	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0609934941288518	0.576984531327069	2.48818292133894	0.0363677340331563	0.0757661125690756	-4.64013723917383	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_APOPTOSIS	0.028446352878218	0.656293670864227	2.40701575443842	0.0413817182737656	0.0827634365475313	-4.76860988350972	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	0.0436168064384425	0.509095738056317	2.33585903249862	0.0463434673478815	0.0891220525920799	-4.88062097806505	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_COMPLEMENT	-0.0200378721309722	0.5656471739038	-1.9424195956044	0.0863878414144699	0.15997748410087	-5.48394203279235	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.0197883624792864	0.768302283175203	-1.8140493140639	0.10554880121333	0.188480002166661	-5.67238671653942	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_UV_RESPONSE_DN	-0.0187757773817836	0.491587475316458	-1.76552766601709	0.113783800512053	0.196178966400091	-5.74218967963178	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.0159290837991994	0.402163858052236	-1.64015773165274	0.137905521755926	0.225072525267224	-5.9184048133632	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_HYPOXIA	-0.0171756262981997	0.608557821741631	-1.63238814512809	0.139544965665679	0.225072525267224	-5.92911351322607	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_IL2_STAT5_SIGNALING	0.0183690412166592	0.54364228037533	1.57422103975618	0.152392811274234	0.23811376761599	-6.00843665184521	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.0124087089324626	0.707746363956512	-1.53587426483135	0.16143714081844	0.244601728512788	-6.0598792479237	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ADIPOGENESIS	-0.0121713329923567	0.64413169849316	-1.2560591650532	0.242997525117448	0.357349301643306	-6.4117854475575	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_MITOTIC_SPINDLE	0.0161833976895688	0.695559108530681	1.15717000913979	0.279136760046486	0.398766800066409	-6.52484478376858	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_HEME_METABOLISM	0.0079331725643591	0.596965162958675	1.03664266649302	0.328902054692206	0.456808409294731	-6.65342437294636	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ANDROGEN_RESPONSE	0.00616134728816708	0.712911609500363	0.909708890025371	0.388404268731495	0.522413648294009	-6.77687719761094	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_APICAL_JUNCTION	-0.00629435810331502	0.44146251460466	-0.892514240027586	0.397034372703447	0.522413648294009	-6.7925967291773	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_P53_PATHWAY	0.00551811961433835	0.633093406525344	0.800609240044402	0.445471816659462	0.571117713665977	-6.87234731097995	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_FATTY_ACID_METABOLISM	0.00913652017391986	0.637734879893948	0.672865470573241	0.519162888159611	0.648953610199514	-6.97068711979224	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00960517913087633	0.780520682241393	0.473079299097457	0.648241027655865	0.790537838604713	-7.09318125371305	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ANGIOGENESIS	-0.00443041839850067	0.519796454723186	-0.40145987484095	0.698130445603302	0.831107673337264	-7.12726445977621	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.00222871184432782	0.409858773440976	-0.309753347343778	0.764315518773654	0.868614414698086	-7.1630247143087	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_HEDGEHOG_SIGNALING	-0.00365076758841837	0.455639007253166	-0.304249998492902	0.768359902427891	0.868614414698086	-7.16488491923839	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_KRAS_SIGNALING_UP	-0.00143118209113541	0.455175747142948	-0.286097040908996	0.781752973228278	0.868614414698086	-7.17078939439968	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_GLYCOLYSIS	0.0020096399851327	0.597124778506884	0.235888005587076	0.81918582738601	0.890419377593489	-7.1852611188533	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ALLOGRAFT_REJECTION	-0.00188251574392362	0.50483175036222	-0.143415821249863	0.889352438426264	0.94611961534709	-7.20469976959146	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_APICAL_SURFACE	0.000703176911635461	0.30783312387837	0.103989630708131	0.919624734773219	0.957942432055437	-7.21012010213791	FALSE	Higher_in_numerator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.000159922303152538	0.41571883448559	-0.0370142339831387	0.97134071857037	0.972304567118146	-7.2153739545191	FALSE	Higher_in_denominator
THP-1	Day1	Lineage_5_vs_Control	HALLMARK_PEROXISOME	-0.000286298790881268	0.595823162157582	-0.0357687928846802	0.972304567118146	0.972304567118146	-7.21542441288707	FALSE	Higher_in_denominator
