Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_HYPOXIA	0.20454870675527	0.608557821741631	19.4405070424467	2.90449119914113e-08	1.45224559957056e-06	9.778321132701	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.133690104632786	0.707746363956512	16.5473452786806	1.0856762463867e-07	2.00783398966897e-06	8.37895512962775	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_COAGULATION	0.0703860366696946	0.389944164031251	16.3374288423706	1.20470039380138e-07	2.00783398966897e-06	8.26772525689119	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_MYC_TARGETS_V2	-0.154276578076456	0.668715789053987	-13.0277230387506	7.51516595542086e-07	9.39395744427607e-06	6.29537208422874	TRUE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_KRAS_SIGNALING_UP	0.0535256718897844	0.455175747142948	10.6999217186852	3.58970942613635e-06	3.58970942613635e-05	4.59474669430783	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_GLYCOLYSIS	0.0863409695821544	0.597124778506884	10.1345510966453	5.49177689281571e-06	4.57648074401309e-05	4.13080535335422	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.154106130091949	0.697435422264839	9.09404982868698	1.27063138983522e-05	7.73180075962478e-05	3.21437934134846	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_BILE_ACID_METABOLISM	0.0384852066826299	0.347154737223706	9.07086031697257	1.29578302214229e-05	7.73180075962478e-05	3.19295350228638	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_P53_PATHWAY	0.0619404378529208	0.633093406525344	8.98677273116533	1.39172413673246e-05	7.73180075962478e-05	3.11487332041585	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0588730669843346	0.409858773440976	8.18236310503933	2.83824915042885e-05	0.000141912457521442	2.33572593428381	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_MTORC1_SIGNALING	0.053879736259268	0.799752701724964	7.35949428859457	6.25045594997929e-05	0.000284111634089968	1.47280545396995	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_SPERMATOGENESIS	-0.0256789490975935	0.257192366302273	-7.24318553931129	7.02637501357366e-05	0.000292765625565569	1.3449695140476	TRUE	Higher_in_denominator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_MYOGENESIS	0.0647847127212908	0.330238186584604	6.92648194821229	9.73379453933644e-05	0.000374376713051401	0.989046255509916	TRUE	Higher_in_numerator
THP-1	Day1	M_bovis_vs_Lineage_5	HALLMARK_XENOBIOTIC_METABOLISM	0.0481163517754498	0.455946046095724	6.64691383920374	0.00013099152086353	0.000462698225945096	0.665009335063098	TRUE	Higher_in_numerator
