Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_COAGULATION	-0.0957642107142853	0.406619756668378	-12.9818292174809	2.32916049601642e-08	1.16458024800821e-06	9.70470749601886	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_E2F_TARGETS	0.122532025134745	0.698132133928045	11.2683956181637	1.10718227382783e-07	2.76795568456958e-06	8.08637390392369	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_NOTCH_SIGNALING	-0.0610539624933867	0.62379786708377	-10.3157140120911	2.87970588000496e-07	4.79950980000827e-06	7.08839944231846	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.1226638762776	0.725041623963999	-9.73614911917803	5.33957190492131e-07	6.25004661116914e-06	6.44203663234463	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.100984765440572	0.401751984016315	-9.59262193502884	6.25004661116914e-07	6.25004661116914e-06	6.27704661316104	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0707236652753594	0.608310078737583	-9.2654229801514	9.01211940451293e-07	6.9507591031304e-06	5.8932855480728	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.151438100228235	0.576805441475339	9.6800063943648	9.73106274438256e-07	6.9507591031304e-06	5.89676873256214	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.0799729232648236	0.322635718810626	8.52306074887498	2.14860106877619e-06	1.34287566798512e-05	4.98117891161197	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_COMPLEMENT	-0.0727488141677595	0.551659687112867	-7.62635468494311	6.63384688717071e-06	3.68547049287261e-05	3.79636566933266	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_UV_RESPONSE_DN	-0.0919971537501927	0.483087149656878	-7.41567117918352	8.76238807582715e-06	4.38119403791357e-05	3.50383834732348	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_MYOGENESIS	-0.0511240892868662	0.334029543564046	-6.57902567897359	2.793946469142e-05	0.00012233819014519	2.28546422222797	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_ANGIOGENESIS	-0.065413267277337	0.512993840345097	-6.47064113635903	3.26844572956499e-05	0.00012233819014519	2.12078618896499	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_KRAS_SIGNALING_UP	-0.0627493338676186	0.430177885053005	-6.44103576024575	3.41246302350261e-05	0.00012233819014519	2.07552536491908	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0879596572306617	0.520486012069825	6.43842775351865	3.42546932406531e-05	0.00012233819014519	2.07153248583723	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_DNA_REPAIR	0.0763143646473525	0.672857150754671	6.14713752687637	5.26948379831691e-05	0.000175649459943897	1.6196814025705	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V2	0.146873683491542	0.671885278458032	6.13932691545514	7.12418563877447e-05	0.000222630801211702	1.36753661355104	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_G2M_CHECKPOINT	0.0748761671600418	0.725682392854433	5.09023842698166	0.000277624618613003	0.000816542995920598	-0.117919785814013	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_PROTEIN_SECRETION	-0.0904318041269434	0.790482659826835	-4.93317627767598	0.000360173298030898	0.00100048138341916	-0.388930809074871	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_FATTY_ACID_METABOLISM	0.0463455377866518	0.639967178010821	4.70200005596788	0.000531601251776171	0.00139895066256887	-0.793425267518419	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_UV_RESPONSE_UP	0.0342347405780213	0.690948603924578	4.17037961834359	0.00133626510243874	0.00334066275609686	-1.74638211254636	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_ANDROGEN_RESPONSE	-0.0570277318887591	0.694367911440668	-4.03589871488694	0.00169629817507309	0.00403880517874545	-1.9917159568113	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0495581144332398	0.789619532026992	4.00795253709329	0.00178295996586837	0.00405218174060994	-2.0428760929432	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_HEDGEHOG_SIGNALING	-0.0474716399152338	0.452773225886157	-3.87038328718913	0.00228128852984542	0.0049593228909683	-2.29550813156827	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_APICAL_SURFACE	-0.0378535491400521	0.321159817706779	-3.67379749932618	0.00325468254497823	0.0067805886353713	-2.65838409296314	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_APICAL_JUNCTION	-0.0338032176785066	0.447668667446257	-3.61995642379625	0.00358945815826864	0.00717891631653728	-2.75805225538751	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_APOPTOSIS	-0.023072774128863	0.636002170295978	-3.31869984030885	0.00623102194444447	0.011982734508547	-3.31665095203837	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	-0.0335538719337684	0.443448068906565	-3.21222500935654	0.00758087940857893	0.0135690747222298	-3.5139353160793	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V1	0.0595911053227562	0.903346075574195	3.21095275516226	0.00759868184444866	0.0135690747222298	-3.51629057899939	TRUE	Higher_in_numerator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.0300786514106846	0.718579500015282	-3.15389215738764	0.00844203806517168	0.0145194280097521	-3.6218567249341	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_MITOTIC_SPINDLE	-0.0579943919196699	0.699028729119081	-3.16069056743461	0.00871165680585126	0.0145194280097521	-3.63593653022797	TRUE	Higher_in_denominator
THP-1	Day3	Lineage_5_vs_Control	HALLMARK_MTORC1_SIGNALING	0.0370419118152233	0.801247994433153	3.00610309927546	0.0110909360636603	0.0178886065542908	-3.89445432998039	TRUE	Higher_in_numerator
