Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_PANCREAS_BETA_CELLS	3	3	-0.135696609286941	-0.116939963220571	-0.134845981377865	-0.117525385335053	0.01875664606637	0.0173205960428114	1	0.0808555983700523	0.118905291720665	1	0.0173205960428114	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_HYPOXIA	3	3	0.362555082423574	0.37756101552489	0.363105422886558	0.378271809749208	0.0150059331013154	0.0151663868626507	1	0.0808555983700523	0.118905291720665	1	0.0151663868626507	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_ADIPOGENESIS	3	3	0.413414324600615	0.42708414163461	0.413551979266791	0.428251398181006	0.0136698170339951	0.014699418914215	1	0.0808555983700523	0.118905291720665	1	0.014699418914215	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_HEDGEHOG_SIGNALING	3	3	0.269883400645659	0.28599298479427	0.268444694737019	0.282437947191706	0.0161095841486107	0.0139932524546867	1	0.0808555983700523	0.118905291720665	1	0.0139932524546867	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_COMPLEMENT	3	3	0.260395799565225	0.249434216363764	0.261175607359532	0.24924555278814	-0.010961583201461	-0.0119300545713918	-1	0.0808555983700523	0.118905291720665	1	0.0119300545713918	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_APOPTOSIS	3	3	0.448579224039338	0.437138898152113	0.450023365301634	0.438454131464959	-0.0114403258872251	-0.0115692338366757	-1	0.0808555983700523	0.118905291720665	1	0.0115692338366757	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_GLYCOLYSIS	3	3	0.447689341414368	0.460396159070015	0.448246665999636	0.459495973623698	0.0127068176556469	0.0112493076240616	1	0.0808555983700523	0.118905291720665	1	0.0112493076240616	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_MTORC1_SIGNALING	3	3	0.633263229678462	0.622953021680608	0.633702904745344	0.623174931550693	-0.0103102079978535	-0.010527973194651	-1	0.0808555983700523	0.118905291720665	1	0.010527973194651	Higher_in_Control	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_IL2_STAT5_SIGNALING	3	3	0.233866962602015	0.244308358777679	0.234533048826715	0.244952247806778	0.0104413961756639	0.0104191989800638	1	0.0808555983700523	0.118905291720665	1	0.0104191989800638	Higher_in_Lineage_5	FALSE
BoMac	Day1	Lineage_5_vs_Control	Control	Lineage_5	HALLMARK_ALLOGRAFT_REJECTION	3	3	0.179089684940042	0.1710520794917	0.179472702718848	0.169463081971461	-0.00803760544834223	-0.0100096207473875	-1	0.0808555983700523	0.118905291720665	1	0.0100096207473875	Higher_in_Control	FALSE
