Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_MTORC1_SIGNALING	-0.00709492096571507	0.589896190488708	-1.15391741110301	0.275784609831882	0.353570012604977	-6.88793757873233	FALSE	Higher_in_denominator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.00449898205805865	0.29350963999162	-1.08801190827919	0.302514559596317	0.378143199495396	-6.95989113800903	FALSE	Higher_in_denominator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_APICAL_SURFACE	0.0040937798889295	0.209633191079021	1.0325695270695	0.326510829117554	0.398183937948237	-7.01783937856704	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_MYOGENESIS	0.00314658892087638	0.255236539198219	0.958430779139722	0.360796895283893	0.429520113433207	-7.09148724936752	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.00490198927329982	0.485653837877285	0.898132702575013	0.390556912548152	0.454135944823432	-7.14802029687978	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.00343053233457835	0.271492096934197	0.763771695075997	0.462919381073617	0.52604475122002	-7.26258585826051	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_HEME_METABOLISM	0.00241556447265029	0.358362223965052	0.594258055066227	0.565747982732982	0.623184870070352	-7.3833016308692	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_PEROXISOME	-0.00264240818272748	0.31636036561938	-0.582502237934924	0.573330080464724	0.623184870070352	-7.3906426632959	FALSE	Higher_in_denominator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_BILE_ACID_METABOLISM	0.00181151978342264	0.130358945884653	0.552879093800209	0.592680607636811	0.630511284720012	-7.40853244800896	FALSE	Higher_in_numerator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.00291072165831674	0.557306705952176	-0.421947562268671	0.682131445559427	0.710553589124403	-7.4769673098036	FALSE	Higher_in_denominator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_TGF_BETA_SIGNALING	-0.00300753812184973	0.602215840039269	-0.389139249690976	0.705459465535773	0.711811953563525	-7.49134517772403	FALSE	Higher_in_denominator
BoMac	Day3	M_bovis_vs_Lineage_5	HALLMARK_HEDGEHOG_SIGNALING	0.00315006368623472	0.260099877899442	0.380813459280965	0.711811953563525	0.711811953563525	-7.4944934322058	FALSE	Higher_in_numerator
