L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
UBB	MET	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	7.90750466443915e-159	2.72018160456707e-156	1.06087959793732	4.66371932215745	3.67576996419962e-12	1	64	118	0.000513435917777225	1	0	-1.68119619350363	6.09075910896718
VEGFA	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	4.94832359677236e-157	8.51111658644846e-155	4.02497147165629	2.15039432172013	2.38598246132003e-12	1	64	118	0.000557933629057599	1	0	-5.69113958699119	1.93620805718288
VWF	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	2.03926093137275e-154	2.33835253464075e-152	1.58790493563419	2.15039432172013	9.83290749110312e-10	1	64	118	0.000557933629057599	1	0	-2.89843969065555	1.93620805718288
MFGE8	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	2.62039086697126e-153	2.25353614559528e-151	1.27970496470499	2.15039432172013	1.26349995672772e-08	1	64	118	0.000557933629057599	1	0	4.98764607452863	1.93620805718288
L1CAM	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1.11668750616496e-152	7.6828100424149e-151	3.50183411014669	2.15039432172013	5.3844433420294e-08	1	64	118	0.000557933629057599	1	0	6.74970240867892	1.93620805718288
NTN1	ADORA2B	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.40977227420302e-151	8.08269437209733e-150	6.86814689878074	2.04650328911394	2.32305294514633e-14	1	33	60	3.10233138096134e-06	1	0	-0.0940177567583733	3.22814391923019
POMC	MC1R	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	5.52076787329656e-147	2.71306306916288e-145	1.44645129834045	2.28797804286436	3.24637449861991e-09	1	31	58	3.10233138096134e-06	1	0	3.43736915315662	6.69752475373271
UBB	MET	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.03766458400206e-146	4.46195771120886e-145	1.06087959793732	4.66371932215745	3.67576996419962e-12	1	82	150	0.0026128633237016	1	0	-1.68119619350363	6.09075910896718
IL36G	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	3.06108401208388e-146	1.17001433350762e-144	7.6361228920886	2.14370442417659	1.13900470188727e-11	1	83	151	0.00258802078594771	1	0	6.4390321471168	6.86192488905228
IL33	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	5.06965060207746e-146	1.74395980711465e-144	6.5821683643997	2.14370442417659	1.88637614972249e-11	1	83	151	0.00258802078594771	1	0	-5.84837474159148	6.86192488905228
CD274	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.46332930663461e-144	4.57622983165734e-143	4.46799334757129	4.13396502550114	5.18362291243997e-10	1	82	150	0.0026128633237016	1	0	5.82608185333289	0.613389849679621
