L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ANXA1	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	2.36495705120345	2.89751774661206	1.72833729678414e-15	1	73	134	5.83450743673259e-07	1	0	5.26706875945552	6.35694186809355
ANXA1	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	2.36495705120345	2.89751774661206	1.72833729678414e-15	1	85	156	3.10187651984221e-06	1	0	5.26706875945552	6.35694186809355
BDNF	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	3.91604162642538	6.34133676149322	3.67766991962588e-23	1	41	76	4.96431593160001e-11	1	0	4.07013013249883	-1.86065059316743
CDH1	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	14.0529638668967	2.89751774661206	1.12509612679447e-22	1	73	134	5.83450743673259e-07	1	0	6.06941827582005	6.35694186809355
CDH1	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	14.0529638668967	2.89751774661206	1.12509612679447e-22	1	85	156	3.10187651984221e-06	1	0	6.06941827582005	6.35694186809355
CDH1	ERBB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	14.0529638668967	9.47133900069063	1.0580866130721e-26	1	73	133	5.79355356749795e-07	1	0	6.06941827582005	4.07639206347018
CDH1	ERBB3	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	14.0529638668967	9.47133900069063	1.0580866130721e-26	1	85	155	3.10187651984221e-06	1	0	6.06941827582005	4.07639206347018
CLCF1	IL6ST	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	2.11510149025167	2.21481281597362	2.05592554014523e-13	1	73	134	5.79355356749795e-07	1	0	6.42549536585045	6.11148878270518
COL11A1	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	8.67346772969257	6.34133676149322	2.35586951212008e-24	1	41	76	4.96431593160001e-11	1	0	2.70868096208715	-1.86065059316743
COL14A1	CD44	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	7.32842319150696	1.22373754881036	1.70498365847285e-19	1	42	77	4.96431593160001e-11	1	0	11.1986159787516	5.04403416569004
COL18A1	ITGA3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	3.31748124564936	2.75754452411437	4.0237546560315e-20	1	39	72	3.40517005360869e-11	1	0	-2.93094921873315	5.65033245421738
COL18A1	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	3.31748124564936	3.57758831465387	5.30132442773138e-21	1	40	73	3.40517005360869e-11	1	0	-2.93094921873315	-1.81862510220008
COL18A1	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	3.31748124564936	3.57758831465387	5.30132442773138e-21	1	73	133	5.83450743673259e-07	1	0	-2.93094921873315	-1.81862510220008
COL1A1	CD44	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	12.9101074672495	1.22373754881036	1.68454347242834e-21	1	42	77	4.96431593160001e-11	1	0	5.35249569933251	5.04403416569004
COL1A1	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	12.9101074672495	6.34133676149322	1.07449869719617e-26	1	41	76	4.96431593160001e-11	1	0	5.35249569933251	-1.86065059316743
COL1A2	CD44	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	16.249300289467	1.22373754881036	4.14521998981081e-21	1	42	77	4.96431593160001e-11	1	0	3.18442633530028	5.04403416569004
COL1A2	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	16.249300289467	3.57758831465387	7.59460184624725e-25	1	40	73	3.40517005360869e-11	1	0	3.18442633530028	-1.81862510220008
COL1A2	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	16.249300289467	3.57758831465387	7.59460184624725e-25	1	73	133	5.83450743673259e-07	1	0	3.18442633530028	-1.81862510220008
COL2A1	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	14.3588246029563	6.34133676149322	1.40403335493162e-21	1	41	76	4.96431593160001e-11	1	0	4.87453470539196	-1.86065059316743
COL2A1	ITGA10	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	14.3588246029563	2.73895327327373	3.02958491869518e-18	1	43	79	3.2776655898049e-11	1	0	4.87453470539196	4.59146428060636
COL3A1	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	15.3958724253635	6.34133676149322	2.07662804659716e-27	1	41	76	4.96431593160001e-11	1	0	3.67281057068821	-1.86065059316743
COL4A2	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	2.35366848733984	3.57758831465387	1.90593099325143e-19	1	40	73	3.40517005360869e-11	1	0	6.7881869323435	-1.81862510220008
COL4A2	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	2.35366848733984	3.57758831465387	1.90593099325143e-19	1	73	133	5.83450743673259e-07	1	0	6.7881869323435	-1.81862510220008
COL4A3	ITGA3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	8.59500106905861	2.75754452411437	1.34964356256522e-21	1	39	72	3.40517005360869e-11	1	0	3.59636213159094	5.65033245421738
COL4A3	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	8.59500106905861	3.57758831465387	1.77816467418867e-22	1	40	73	3.40517005360869e-11	1	0	3.59636213159094	-1.81862510220008
COL4A3	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	8.59500106905861	3.57758831465387	1.77816467418867e-22	1	73	133	5.83450743673259e-07	1	0	3.59636213159094	-1.81862510220008
COL4A4	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	2.40348737446135	3.57758831465387	4.86684603123459e-18	1	40	73	3.40517005360869e-11	1	0	0.348341817117918	-1.81862510220008
COL4A4	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	2.40348737446135	3.57758831465387	4.86684603123459e-18	1	73	133	5.83450743673259e-07	1	0	0.348341817117918	-1.81862510220008
COL5A2	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	8.65450559489796	6.34133676149322	6.71246715065299e-26	1	41	76	4.96431593160001e-11	1	0	4.71972607502025	-1.86065059316743
COMP	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	8.97372250466624	3.57758831465387	6.50372133052145e-22	1	40	73	3.40517005360869e-11	1	0	4.52103900260026	-1.81862510220008
COMP	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	8.97372250466624	3.57758831465387	6.50372133052145e-22	1	73	133	5.83450743673259e-07	1	0	4.52103900260026	-1.81862510220008
DCN	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	15.215347949085	2.89751774661206	6.37437799273358e-22	1	73	134	5.83450743673259e-07	1	0	-5.95640031910379	6.35694186809355
DCN	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	15.215347949085	2.89751774661206	6.37437799273358e-22	1	85	156	3.10187651984221e-06	1	0	-5.95640031910379	6.35694186809355
DCN	MET	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	15.215347949085	4.11816608001036	3.29371225008704e-23	1	73	133	5.79355356749795e-07	1	0	-5.95640031910379	-6.39088225480639
DCN	MET	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	15.215347949085	4.11816608001036	3.29371225008704e-23	1	85	155	3.10187651984221e-06	1	0	-5.95640031910379	-6.39088225480639
EFEMP1	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	11.0825504472025	2.89751774661206	1.55175134676721e-19	1	73	134	5.83450743673259e-07	1	0	6.63580333837864	6.35694186809355
EFEMP1	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	11.0825504472025	2.89751774661206	1.55175134676721e-19	1	85	156	3.10187651984221e-06	1	0	6.63580333837864	6.35694186809355
FBLN2	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	16.4383713511822	3.57758831465387	7.79229608219956e-27	1	40	73	3.40517005360869e-11	1	0	3.30185484435118	-1.81862510220008
FBLN2	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	16.4383713511822	3.57758831465387	7.79229608219956e-27	1	73	133	5.83450743673259e-07	1	0	3.30185484435118	-1.81862510220008
FBN1	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	7.14914428394037	3.57758831465387	5.90743153210484e-21	1	40	73	3.40517005360869e-11	1	0	3.49330586689255	-1.81862510220008
FBN1	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	7.14914428394037	3.57758831465387	5.90743153210484e-21	1	73	133	5.83450743673259e-07	1	0	3.49330586689255	-1.81862510220008
FN1	CD44	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	9.24511967017868	1.22373754881036	5.79521184623005e-18	1	42	77	4.96431593160001e-11	1	0	3.96729180611041	5.04403416569004
FN1	ITGA3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	9.24511967017868	2.75754452411437	8.0588644787978e-21	1	39	72	3.40517005360869e-11	1	0	3.96729180611041	5.65033245421738
FN1	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	9.24511967017868	3.57758831465387	1.0617609365717e-21	1	40	73	3.40517005360869e-11	1	0	3.96729180611041	-1.81862510220008
FN1	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	9.24511967017868	3.57758831465387	1.0617609365717e-21	1	73	133	5.83450743673259e-07	1	0	3.96729180611041	-1.81862510220008
HSPG2	PTPRS	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	4.09583451460777	2.011732900985	6.57025465088556e-14	1	44	80	3.23938152773816e-11	1	0	4.83775802276138	-5.72152840619353
HSPG2	SDC1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	4.09583451460777	6.46884404771167	1.79548387795378e-20	1	44	80	4.96431593160001e-11	1	0	4.83775802276138	5.30916569519122
L1CAM	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	6.61152480504602	2.89751774661206	7.39792751891101e-20	1	73	134	5.83450743673259e-07	1	0	7.69724325085875	6.35694186809355
L1CAM	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	6.61152480504602	2.89751774661206	7.39792751891101e-20	1	85	156	3.10187651984221e-06	1	0	7.69724325085875	6.35694186809355
L1CAM	ERBB2	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	6.61152480504602	5.48467664125572	7.55149525097075e-25	1	73	133	5.79355356749795e-07	1	0	7.69724325085875	5.37025434019213
L1CAM	ERBB2	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	6.61152480504602	5.48467664125572	7.55149525097075e-25	1	85	155	3.10187651984221e-06	1	0	7.69724325085875	5.37025434019213
L1CAM	ERBB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	6.61152480504602	9.47133900069063	6.95731492253852e-24	1	73	133	5.79355356749795e-07	1	0	7.69724325085875	4.07639206347018
L1CAM	ERBB3	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	6.61152480504602	9.47133900069063	6.95731492253852e-24	1	85	155	3.10187651984221e-06	1	0	7.69724325085875	4.07639206347018
L1CAM	FGFR2	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	6.61152480504602	12.7101660798708	1.47684132181016e-29	1	72	132	5.83450743673259e-07	1	0	7.69724325085875	5.73242607734244
L1CAM	FGFR2	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	6.61152480504602	12.7101660798708	1.47684132181016e-29	1	85	155	3.10187651984221e-06	1	0	7.69724325085875	5.73242607734244
LAMA1	ITGA3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	19.8345033696564	2.75754452411437	7.17783816154831e-22	1	39	72	3.40517005360869e-11	1	0	-2.13725369701301	5.65033245421738
LAMA1	ITGA7	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	19.8345033696564	1.86987927801666	1.44718269352994e-20	1	41	76	4.96431593160001e-11	1	0	-2.13725369701301	3.91510871998263
LAMA1	ITGB4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	19.8345033696564	7.42190860929556	6.52100407239671e-25	1	43	79	6.63244069304079e-11	1	0	-2.13725369701301	0.000435230421763041
LAMA1	SDC4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	19.8345033696564	1.45777712136255	1.11433793954792e-19	1	44	81	3.40517005360869e-11	1	0	-2.13725369701301	7.17743566926211
