L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ADAM28	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.02681634315431e-307	7.09530093119628e-305	11.1500703578976	12.8051116042376	2.39920278400403e-20	1	46	85	1.60057859131267e-08	1	0	2.77753266574093	0.434821815731782
ICAM2	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.15448477584357e-306	7.26582993369302e-304	5.08251052326932	11.2972309201827	7.30742817542214e-21	1	47	86	1.76838547953705e-08	1	0	-5.37786031085172	6.29311103470257
ICAM3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.61520678177938e-306	7.26582993369302e-304	7.56250732359035	11.2972309201827	6.0581797281362e-21	1	47	86	1.76838547953705e-08	1	0	7.25225036012984	6.29311103470257
EFNB2	PECAM1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.91756893480834e-305	3.31260033488141e-303	4.15417987848837	11.5922276628577	4.44208745904805e-20	1	47	86	1.76838547953705e-08	1	0	5.98278573236857	4.56223908396385
ICAM5	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.9975658232402e-305	9.67063596771796e-303	5.7570222333224	11.2972309201827	1.62100036264852e-19	1	47	86	1.76838547953705e-08	1	0	9.07043708722567	6.29311103470257
C3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.18908692106778e-304	1.17379866065405e-302	2.4058238691125	11.2972309201827	2.75454404997501e-19	1	47	86	1.76838547953705e-08	1	0	-6.36103130964687	6.29311103470257
MMP9	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.1165783036671e-304	1.17379866065405e-302	15.8571460764681	11.2972309201827	2.58657636225241e-19	1	47	86	1.76838547953705e-08	1	0	-2.86179400656915	6.29311103470257
SPP1	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.75544137407606e-304	1.51626248685819e-302	4.62201172057553	12.8051116042376	4.10166809275863e-17	1	46	85	1.60057859131267e-08	1	0	7.88918897121264	0.434821815731782
ITGB2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.43556381365296e-304	2.63774955026022e-302	11.2972309201827	6.90290393345257	7.95855348632482e-19	1	47	86	1.76838547953705e-08	1	0	6.29311103470257	3.6794948823332
TGFB1	SDC2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	7.31304303586452e-303	5.05331273778239e-301	2.68549150378999	7.54467601153126	3.16719542101578e-17	1	46	85	1.76838547953705e-08	1	0	5.38506693458949	6.89260399069136
ITGAM	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	8.35848762931477e-303	5.25064995623319e-301	16.7341756966922	11.2972309201827	1.9362606684332e-17	1	47	86	1.76838547953705e-08	1	0	2.72028036138346	6.29311103470257
ICAM3	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.27002103032555e-302	2.4588204432958e-300	7.56250732359035	6.90290393345257	9.89159060953204e-17	1	47	86	1.76838547953705e-08	1	0	7.25225036012984	3.6794948823332
ICAM2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	5.150535868345e-302	2.73770791155876e-300	5.08251052326932	6.90290393345257	1.19313211498387e-16	1	47	86	1.76838547953705e-08	1	0	-5.37786031085172	3.6794948823332
ICAM5	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.14253883993039e-300	5.63924527422784e-299	5.7570222333224	6.90290393345257	2.64671447279017e-15	1	47	86	1.76838547953705e-08	1	0	9.07043708722567	3.6794948823332
COL9A2	ITGA1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.7683179369795e-300	1.73593846296856e-298	7.90736644750799	1.37516205198355	8.72938518439001e-15	1	47	86	1.76838547953705e-08	1	0	-3.87360307798615	4.33638226300649
SEMA7A	ITGA1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	5.44412722920234e-300	2.35118244711176e-298	8.90274553200913	1.37516205198355	1.26114315117014e-14	1	47	86	1.76838547953705e-08	1	0	0.506090068568553	4.33638226300649
SPP1	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.40636352083572e-298	1.79105717229264e-296	4.62201172057553	2.40523251306511	1.42710629543885e-14	1	46	84	1.29332790219564e-08	1	0	7.88918897121264	6.25269266138278
TGFB1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	8.05942656943063e-298	3.09392431082031e-296	2.68549150378999	1.06714502262524	1.8669825653368e-12	1	47	86	1.76838547953705e-08	1	0	5.38506693458949	6.87652882969176
ITGB2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.43642867046763e-297	8.86090637522701e-296	11.2972309201827	16.7341756966922	1.9362606684332e-17	1	46	84	1.60057859131267e-08	1	0	6.29311103470257	2.72028036138346
SPP1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.56809543066973e-297	8.87276971296393e-296	4.62201172057553	1.06714502262524	5.94904532459836e-12	1	47	86	1.76838547953705e-08	1	0	7.88918897121264	6.87652882969176
TGFB1	ITGB8	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.8409329555679e-295	9.34802224903531e-294	2.68549150378999	1.23223050675197	6.58107900313152e-10	1	47	86	1.76838547953705e-08	1	0	5.38506693458949	-3.64241214558129
TLN1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.12961030849178e-295	9.82982146894465e-294	1.35421151934736	1.06714502262524	7.24980596561883e-10	1	47	86	1.76838547953705e-08	1	0	-4.70042139655733	6.87652882969176
COL5A3	SDC3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.55639635558501e-295	1.05165890417976e-293	6.92400078780073	2.24295367982019	1.0804123207176e-16	1	45	83	1.76838547953705e-08	1	0	4.80929307374574	-4.52463537856904
ICAM2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.65265031842463e-295	1.05165890417976e-293	5.08251052326932	16.7341756966922	2.90280738887718e-15	1	46	84	1.60057859131267e-08	1	0	-5.37786031085172	2.72028036138346
TLN1	ITGA1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.14607770584782e-294	3.16775877896337e-293	1.35421151934736	1.37516205198355	2.65491232770205e-09	1	47	86	1.76838547953705e-08	1	0	-4.70042139655733	4.33638226300649
ADAM17	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.2301825439101e-294	3.26944668400724e-293	1.25406268422647	2.40523251306511	3.98424062075596e-11	1	46	84	1.29332790219564e-08	1	0	-5.26922293150637	6.25269266138278
MMP9	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.29291164365979e-293	3.30889609544042e-292	15.8571460764681	16.7341756966922	1.0274932296283e-13	1	46	84	1.60057859131267e-08	1	0	-2.86179400656915	2.72028036138346
