L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ADAM28	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	9.88131291682493e-324	5.89914381134448e-321	12.7122795460957	17.7737760861523	8.89390135757856e-21	1	42	78	1.6124244772497e-09	1	0	-5.55252127354411	-6.2406795308802
ITGB2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.31928122845525e-319	9.90805471397173e-317	12.3368834303179	11.8805882496855	4.44895704489446e-20	1	43	79	2.00866322060763e-09	1	0	1.04431899592698	3.74776733530122
GNAS	ADCY1	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.51642086481116e-318	2.21244439072569e-316	3.40619783913545	9.56995624577153	6.85377830993325e-18	1	86	158	1.7742297158164e-05	1	0	4.1914671301087	4.99454287731042
GNAS	ADCY8	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.88932679232276e-318	2.21244439072569e-316	3.40619783913545	13.441220411549	8.53919170581534e-18	1	86	158	1.7742297158164e-05	1	0	4.1914671301087	4.9837220378414
MMP9	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.22356220173436e-318	2.21244439072569e-316	14.7218489488995	12.3368834303179	5.80787200688917e-23	1	43	79	2.53037011113963e-09	1	0	5.96647787249181	1.04431899592698
SPP1	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.17614178104652e-318	2.21244439072569e-316	2.21220725727801	17.7737760861523	1.86253642647096e-15	1	42	78	1.6124244772497e-09	1	0	-0.939022131345595	-6.2406795308802
ICAM3	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.87659715827709e-318	3.30618359759056e-316	6.44589507955832	11.8805882496855	5.19593781520056e-19	1	43	79	2.00866322060763e-09	1	0	3.34286849232053	3.74776733530122
ICAM5	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.01502796206898e-317	1.50371461792914e-315	4.08467800051156	11.8805882496855	2.70081369143628e-18	1	43	79	2.00866322060763e-09	1	0	-1.98234956614577	3.74776733530122
ICAM2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.0091040496142e-317	3.98603901793054e-315	5.82596101081349	11.8805882496855	8.05421602098165e-18	1	43	79	2.00866322060763e-09	1	0	4.29045756907541	3.74776733530122
ICAM3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.38225012532454e-316	8.25203324917565e-315	6.44589507955832	12.3368834303179	3.6103895157864e-21	1	43	79	2.53037011113963e-09	1	0	3.34286849232053	1.04431899592698
ICAM5	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	7.18484347993904e-316	3.89941050706422e-314	4.08467800051156	12.3368834303179	1.87665630006727e-20	1	43	79	2.53037011113963e-09	1	0	-1.98234956614577	1.04431899592698
C3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.27003772339285e-315	6.31843767400295e-314	6.19331696315365	12.3368834303179	3.3172946573993e-20	1	43	79	2.53037011113963e-09	1	0	1.46898344991115	1.04431899592698
YWHAZ	CSF2RB	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1.98332665985938e-315	9.10804627654516e-314	2.14063456809179	8.57635899760438	5.67472350083986e-18	1	73	134	3.74151745832083e-06	1	0	1.51893619520169	4.97683137445816
ICAM2	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.14262397238013e-315	9.13676079629497e-314	5.82596101081349	12.3368834303179	5.59645979498863e-20	1	43	79	2.53037011113963e-09	1	0	4.29045756907541	1.04431899592698
VEGFA	RET	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	5.18134746952504e-315	2.0621762928512e-313	1.70299899440925	6.39165593365013	1.4824947838243e-17	1	73	134	3.74151745832083e-06	1	0	-6.2406795308802	5.23784421453772
ITGAM	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	9.58458276674695e-315	3.57624744483937e-313	16.3485734032423	12.3368834303179	2.50345990551201e-19	1	43	79	2.53037011113963e-09	1	0	-5.7325311973305	1.04431899592698
FYN	KIT	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.37570129012957e-314	4.83113923650514e-313	1.02015240608861	12.0543120571603	2.38768898074224e-18	1	86	157	1.7742297158164e-05	1	0	-6.06156477921816	3.46365333634525
TGFB1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.67395885844346e-314	8.86863021383747e-313	2.75886927954244	1.05169398977522	6.74133748564782e-15	1	42	78	2.00866322060763e-09	1	0	4.89276122538328	-5.79890262089519
TGFB1	SDC2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	8.36974560568695e-314	2.62986217189398e-312	2.75886927954244	7.51615383509721	2.26375605970946e-20	1	42	78	2.91235471347927e-09	1	0	4.89276122538328	-4.65646412220502
SPP1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.44508608668012e-311	4.31358196874014e-310	2.21220725727801	1.05169398977522	3.64321723793164e-12	1	42	78	2.00866322060763e-09	1	0	-0.939022131345595	-5.79890262089519
TGFB3	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.77367000991206e-311	5.04229045675001e-310	1.52627286823427	1.05169398977522	4.47161260085129e-12	1	42	78	2.00866322060763e-09	1	0	-3.06089638891397	-5.79890262089519
MMP9	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.40573115335614e-311	1.19555522661528e-309	14.7218489488995	16.3485734032423	4.70337222297883e-20	1	42	77	2.00866322060763e-09	1	0	5.96647787249181	-5.7325311973305
FYN	KIT	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1.03196850710434e-310	2.67863129887518e-309	1.02015240608861	12.0543120571603	2.38768898074224e-18	1	73	133	3.74151745832083e-06	1	0	-6.06156477921816	3.46365333634525
ITGB2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.34503474826135e-310	5.83327393630012e-309	12.3368834303179	16.3485734032423	2.50345990551201e-19	1	42	77	2.00866322060763e-09	1	0	1.04431899592698	-5.7325311973305
NRG1	ERBB4	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	6.49358646095319e-310	1.55066844687562e-308	9.32017664817934	6.46078034964051	6.56035709135477e-19	1	85	155	1.83784960760438e-05	1	0	3.88034384524645	4.41072532279917
TLN1	ITGB5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.86377164730375e-310	1.57602756670782e-308	1.94165305389488	1.05169398977522	1.73043055449613e-10	1	42	78	2.00866322060763e-09	1	0	-0.242423885978752	-5.79890262089519
ADAM17	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.08788586262849e-309	4.61654762958967e-308	1.55631472933652	2.78879934520925	6.07430460914042e-15	1	42	77	1.6124244772497e-09	1	0	6.84087758851854	6.42138509010675
TGFB1	ITGB8	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.34803763086405e-309	7.13849452009228e-308	2.75886927954244	1.34528235401435	9.05540124187929e-16	1	42	78	2.91235471347927e-09	1	0	4.89276122538328	4.51491433101541
COL9A2	ITGA2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.20977556952539e-308	2.49046901726433e-307	7.52060459482562	1.1346304978884	3.519610649953e-14	1	42	77	1.6124244772497e-09	1	0	1.6202126935543	-0.180499601866657
C3	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.51643087169108e-308	5.00769743466524e-307	6.19331696315365	16.3485734032423	2.68643515706624e-17	1	42	77	2.00866322060763e-09	1	0	1.46898344991115	-5.7325311973305
SPP1	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.70654366950062e-308	5.21227926029636e-307	2.21220725727801	2.78879934520925	7.87417117992756e-14	1	42	77	1.6124244772497e-09	1	0	-0.939022131345595	6.42138509010675
ADAM15	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.63439354537509e-308	6.7804154580904e-307	1.03646729567784	2.78879934520925	1.05735729424929e-13	1	42	77	1.6124244772497e-09	1	0	-6.2406795308802	6.42138509010675
ICAM2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.24535823758514e-308	7.68023899344949e-307	5.82596101081349	16.3485734032423	4.5321648816545e-17	1	42	77	2.00866322060763e-09	1	0	4.29045756907541	-5.7325311973305
MMP7	ERBB4	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.04714669917009e-307	1.83866641001336e-306	4.73135537759719	6.46078034964051	1.05791403793534e-16	1	85	155	1.83784960760438e-05	1	0	-3.81424458751365	4.41072532279917
UBC	ERBB4	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.83366629357883e-307	3.12771079219018e-306	3.72147799813483	6.46078034964051	1.85252105975537e-16	1	85	155	1.83784960760438e-05	1	0	8.0244868049102	4.41072532279917
