L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ACTR2	ADRB2	R-HSA-5688426	REACTOME_DEUBIQUITINATION	0	0	1.41511187138659	3.68331911737101	1.52327923467593e-18	1	79	144	1.77687702800611e-06	1	0	5.26713383039862	0.642740719892749
ADAM15	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	1.16394239921967	2.99648943404601	7.43932067876442e-17	1	42	78	4.50109682346569e-11	1	0	4.83524159997474	-6.31810797290203
ADAM17	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	2.09076770583675	2.99648943404601	1.24357680751479e-18	1	42	78	4.50109682346569e-11	1	0	3.71277813186092	-6.31810797290203
ADAM28	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	11.4870344824209	17.6581168290894	1.27917152898336e-23	1	43	79	2.74501929512473e-11	1	0	-6.06013952141287	5.6505800914306
ARPC5	ADRB2	R-HSA-5688426	REACTOME_DEUBIQUITINATION	0	0	2.7616367294876	3.68331911737101	3.21323668206702e-19	1	79	144	1.77687702800611e-06	1	0	1.66984818108508	0.642740719892749
C3	C3AR1	R-HSA-418594	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0	0	5.69633038433648	4.65887610832232	4.8146134246993e-22	1	41	76	4.59119478515928e-10	1	0	-6.31810797290203	-5.20039791393068
C3	C3AR1	R-HSA-9658195	REACTOME_LEISHMANIA_INFECTION	0	0	5.69633038433648	4.65887610832232	4.8146134246993e-22	1	49	90	6.75086144619327e-09	1	0	-6.31810797290203	-5.20039791393068
C3	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	5.69633038433648	19.5814908329042	2.23151682139623e-20	1	42	78	4.94619142922867e-11	1	0	-6.31810797290203	2.49121655617251
C3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	5.69633038433648	13.4097074906987	7.03909625023339e-23	1	44	80	4.50109682346569e-11	1	0	-6.31810797290203	-3.74198601407093
C5	C5AR1	R-HSA-418594	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0	0	7.50609802388546	15.0071394288896	1.67161836370004e-26	1	41	76	3.53861804584911e-10	1	0	6.41776158484821	-6.31810797290203
COL6A3	ITGA2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	6.21658816365451	1.2194483538169	2.35731979117489e-13	1	42	77	2.74501929512473e-11	1	0	10.4000106722102	-6.31810797290203
COL7A1	ITGA2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	2.54081690058162	1.2194483538169	8.60344352684227e-15	1	42	77	2.74501929512473e-11	1	0	4.80945869271006	-6.31810797290203
FABP5	RXRA	R-HSA-1852241	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0	0	16.068996928729	2.13650850041521	1.67512240931137e-24	1	85	156	3.80170549106264e-07	1	0	5.39170887516344	2.29173190831372
FABP5	RXRA	R-HSA-9006931	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	0	0	16.068996928729	2.13650850041521	1.67512240931137e-24	1	72	132	1.55912019094906e-06	1	0	5.39170887516344	2.29173190831372
