L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
CXCL13	CXCR5	R-HSA-418594	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	5.92597312664345e-92	1.01334140465603e-89	8.84777320660694	1.35867012373517	1.76916489099449e-14	1	37	68	0.000939689035608261	1	0	6.20287298227818	6.7589974561065
CXCL13	CXCR5	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	4.00746226455828e-91	3.42638023619733e-89	8.84777320660694	1.35867012373517	1.76916489099449e-14	1	25	46	8.51035795805032e-05	1	0	6.20287298227818	6.7589974561065
LTBP1	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.54258864361765e-90	6.59456645146545e-89	3.00326602460924	1.96409623472587	2.39807381241099e-14	1	28	51	0.000168676823359324	1	0	8.08852508231687	3.96201823589618
LTBP1	ITGB8	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.20658701341338e-90	6.59456645146545e-89	3.00326602460924	2.49310013790497	3.54247786186478e-14	1	27	50	0.000168676823359324	1	0	8.08852508231687	-6.09013349546542
FN1	ITGB8	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	4.99682197390818e-89	1.7089131150766e-87	4.24697263558907	2.49310013790497	1.46704141727611e-12	1	27	50	0.000168676823359324	1	0	8.61272109275446	-6.09013349546542
FN1	ITGB3	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.38830083984095e-89	1.82066573935467e-87	4.24697263558907	1.96409623472587	9.93110964041487e-13	1	28	51	0.000168676823359324	1	0	8.61272109275446	3.96201823589618
KITLG	KIT	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	4.44419857692386e-69	1.01803757440493e-67	1.68594797456466	2.89877049026822	2.23768174206455e-14	1	62	114	0.0226558613178749	1	0	1.29246045158442	4.70036119906864
LTBP1	ITGB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	4.76274888610494e-69	1.01803757440493e-67	3.00326602460924	1.96409623472587	2.39807381241099e-14	1	62	114	0.0226558613178749	1	0	8.08852508231687	3.96201823589618
CHEK1	KIT	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	2.10133051436657e-68	3.99252797729649e-67	1.15245521629756	2.89877049026822	1.05803303895026e-13	1	62	114	0.0226558613178749	1	0	6.20601181305638	4.70036119906864
MMP7	ERBB4	R-HSA-9006931	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	2.9213555141081e-68	4.99551792912485e-67	3.57040977557696	1.63482983099351	2.97152460956808e-11	1	64	117	0.0212070638443325	1	0	-4.73673317938663	-4.8394937068674
