L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ALOX5AP	ALOX5	R-HSA-2142691	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	7.74869005068898e-17	1.0430928914389e-16	3.29985522325854	1.2066375475775	3.83242601873029e-14	1	2	4	0.0813475771061922	1	0	-4.4143034553276	6.42860006080227
ICAM3	ITGAL	R-HSA-216083	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	7.54163634843382e-17	1.0430928914389e-16	1.07595501136093	1.23876359106862	1.96780797927193e-08	1	2	4	0.000986085854255769	1	0	-6.04625854813493	2.65092833669165
ALOX5AP	ALOX5	R-HSA-2142688	REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS	9.53978095691741e-15	1.236638272193e-14	3.29985522325854	1.2066375475775	3.83242601873029e-14	1	1	3	0.629054404696345	1	0	-4.4143034553276	6.42860006080227
ALOX5AP	ALOX5	R-HSA-9018678	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	1.152874334856e-14	1.44109291857e-14	3.29985522325854	1.2066375475775	3.83242601873029e-14	1	2	4	0.492151787299261	1	0	-4.4143034553276	6.42860006080227
ALOX5AP	ALOX5	R-HSA-9018679	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	1.51652716930301e-14	1.83029141122778e-14	3.29985522325854	1.2066375475775	3.83242601873029e-14	1	1	2	0.629054404696345	1	0	-4.4143034553276	6.42860006080227
SLPI	CD4	R-HSA-164938	REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	9.11379513321625e-14	9.66614635341117e-14	2.96532636333574	2.50586191764102	1.00452306052899e-12	1	3	6	0.323517882162065	1	0	5.18423028895155	5.33002749532681
SLPI	CD4	R-HSA-164952	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	9.11379513321625e-14	9.66614635341117e-14	2.96532636333574	2.50586191764102	1.00452306052899e-12	1	3	6	0.323517882162065	1	0	5.18423028895155	5.33002749532681
SLPI	CD4	R-HSA-167590	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	9.11379513321625e-14	9.66614635341117e-14	2.96532636333574	2.50586191764102	1.00452306052899e-12	1	3	6	0.323517882162065	1	0	5.18423028895155	5.33002749532681
SLPI	CD4	R-HSA-389948	REACTOME_PD_1_SIGNALING	8.35265428125398e-14	9.66614635341117e-14	2.96532636333574	2.50586191764102	1.00452306052899e-12	1	1	3	0.436470468752448	1	0	5.18423028895155	5.33002749532681
TNF	TNFRSF1A	R-HSA-5626978	REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	1.89998703360904e-10	1.95586900518578e-10	1.96391310690188	1.20304972433138	1.98120444817222e-10	1	1	3	0.986144251817552	1	0	-6.35798603235401	6.08117063734899
ICAM3	ITGAL	R-HSA-8949275	REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION	1.87154762042568e-08	1.87154762042568e-08	1.07595501136093	1.23876359106862	1.96780797927193e-08	1	1	3	0.98342079675264	1	0	-6.04625854813493	2.65092833669165
