L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ANXA1	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	2.37405634554702	2.75398863115876	1.46755366352741e-15	1	73	134	1.15376015133701e-07	1	0	5.52545483546906	6.83285805644487
ANXA1	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	2.37405634554702	2.75398863115876	1.46755366352741e-15	1	85	156	3.23498282388217e-07	1	0	5.52545483546906	6.83285805644487
APP	GPC1	R-HSA-9694516	REACTOME_SARS_COV_2_INFECTION	0	0	1.35612843675567	4.48678767674849	5.64079092084298e-21	1	77	141	4.181933779603e-06	1	0	2.43664060879014	3.84495648571765
BDNF	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	4.03964866849351	5.91125293892811	3.21295247535682e-23	1	41	75	4.63773873600477e-11	1	0	6.7469891285015	1.00986944865509
CDH1	EGFR	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	13.7146773928599	2.75398863115876	5.07425589540156e-22	1	73	134	1.15376015133701e-07	1	0	-2.20155784860801	6.83285805644487
CDH1	EGFR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	13.7146773928599	2.75398863115876	5.07425589540156e-22	1	85	156	3.23498282388217e-07	1	0	-2.20155784860801	6.83285805644487
CDH1	ERBB3	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	13.7146773928599	9.247983336226	4.76848214315619e-26	1	73	133	1.15376015133701e-07	1	0	-2.20155784860801	-0.264679787932934
CDH1	ERBB3	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	0	0	13.7146773928599	9.247983336226	4.76848214315619e-26	1	85	155	3.23498282388217e-07	1	0	-2.20155784860801	-0.264679787932934
CLCF1	IL6ST	R-HSA-5683057	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	0	0	1.60342768207171	3.21155820934245	2.04677996276707e-16	1	73	134	3.05349241922635e-07	1	0	2.59199259977611	-4.18712700977287
COL11A1	DDR1	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	9.3129820177807	5.91125293892811	6.94218033721221e-26	1	41	75	4.63773873600477e-11	1	0	1.42075869624225	1.00986944865509
