L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
TGFB1	ACVRL1	R-HSA-9006936	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	8.5856202454497e-197	7.82396328526007e-196	2.46828720681576	6.09894249214426	7.55650486651475e-17	1	56	102	3.50317276536688e-05	1	0	-2.64576510074393	4.48855950242026
ITGAM	ITGB2	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	8.75485976679243e-197	7.82396328526007e-196	14.045945198681	11.944746463134	1.91633203579359e-18	1	52	95	2.10922192671211e-05	1	0	-4.95893465592248	5.91614862919166
ITGB2	ITGAM	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	8.75485976679243e-197	7.82396328526007e-196	11.944746463134	14.045945198681	1.91633203579359e-18	1	52	95	2.10922192671211e-05	1	0	5.91614862919166	-4.95893465592248
MMP9	ITGB2	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	1.31341173978286e-196	1.15908586035837e-195	15.8852540748434	11.944746463134	2.87489812535904e-18	1	52	95	2.10922192671211e-05	1	0	2.7919128994747	5.91614862919166
ICAM5	ITGB2	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	2.42567472922046e-196	2.11423007262919e-195	5.17732667292378	11.944746463134	5.30950616667977e-18	1	52	95	2.10922192671211e-05	1	0	5.80591761679647	5.91614862919166
SPP1	ITGB5	R-HSA-9006936	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	6.85627545397488e-196	5.90308593964178e-195	4.53222432795068	1.1396922611271	8.02750086672463e-12	1	56	103	3.50317276536688e-05	1	0	-2.57586086409083	5.86168441709017
GDF11	ACVR2B	R-HSA-9006936	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	8.03316526926989e-196	6.83302973506571e-195	1.93109136379653	1.22573882835056	1.29425405643405e-09	1	56	103	3.16158509507867e-05	1	0	2.46984328792126	3.85240888840565
C3	ITGAM	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	1.05453884272473e-195	8.8631478924245e-195	5.45116419360788	14.045945198681	2.30825692373424e-17	1	52	95	2.10922192671211e-05	1	0	6.55567583631929	-4.95893465592248
TGFB1	SDC2	R-HSA-381426	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1.26688780293654e-195	1.0522621045567e-194	2.46828720681576	6.74485292436499	2.98212854863439e-16	1	35	65	4.13080448064612e-07	1	0	-2.64576510074393	7.52520715134037
ICAM2	ITGAM	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	5.31886102219552e-195	4.36641381589539e-194	5.3985234400609	14.045945198681	1.16423381325061e-16	1	52	95	2.10922192671211e-05	1	0	-2.79505259940264	-4.95893465592248
TLN1	ITGB5	R-HSA-9006936	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	6.03266095790948e-194	4.89546969687827e-193	1.24482684266883	1.1396922611271	7.06319216509874e-10	1	56	103	3.50317276536688e-05	1	0	0.554967454705092	5.86168441709017
MMP9	ITGAM	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	2.81823521311725e-193	2.26099325052361e-192	15.8852540748434	14.045945198681	6.16877319244239e-15	1	52	95	2.10922192671211e-05	1	0	2.7919128994747	-4.95893465592248
C3	C3AR1	R-HSA-9658195	REACTOME_LEISHMANIA_INFECTION	9.56373033996557e-191	7.58650968541089e-190	5.45116419360788	5.18748115695159	1.05527721719988e-17	1	47	86	1.13667129549808e-05	1	0	6.55567583631929	0.760863811635135
TIMP3	ADAM17	R-HSA-9658195	REACTOME_LEISHMANIA_INFECTION	1.21881462013534e-189	9.56092357572836e-189	2.18468350054544	1.34927225839675	7.60435572109604e-10	1	47	87	1.00824730566946e-05	1	0	5.7544474489328	5.33514782527529
GNAS	ADCY1	R-HSA-9658195	REACTOME_LEISHMANIA_INFECTION	1.34300723126058e-189	1.04193747831865e-188	3.9980290587368	9.05806786479183	1.4818955400295e-16	1	47	86	1.13667129549808e-05	1	0	-0.281622528365284	2.89221505485111
UBC	TLR4	R-HSA-168898	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	5.35083898748524e-189	4.1061873099615e-188	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	51	94	2.82826241455926e-05	1	0	1.0885298100563	1.68158391718923
GNAS	ADORA2B	R-HSA-9658195	REACTOME_LEISHMANIA_INFECTION	3.16757966112144e-188	2.4046357427438e-187	3.9980290587368	1.05645247232862	4.22819164798172e-13	1	47	86	1.00824730566946e-05	1	0	-0.281622528365284	4.9833866177033
UBC	TLR4	R-HSA-5357801	REACTOME_PROGRAMMED_CELL_DEATH	4.66888275440797e-184	3.50662896235322e-183	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	55	101	6.35264900073823e-05	1	0	1.0885298100563	1.68158391718923
TNF	TNFRSF1B	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.59756463076451e-177	1.93040066244184e-176	8.21010878302295	7.31447457060829	2.0606047598591e-18	1	30	56	3.36604237266622e-07	1	0	6.70139939620706	-3.95961036702264
C3	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.94238641227087e-173	1.42846334069087e-172	5.45116419360788	11.944746463134	1.07574120426742e-20	1	30	55	3.36604237266622e-07	1	0	6.55567583631929	5.91614862919166
ICAM2	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	9.79696807713186e-173	7.13057676541762e-172	5.3985234400609	11.944746463134	5.42580105116264e-20	1	30	55	3.36604237266622e-07	1	0	-2.79505259940264	5.91614862919166
ICAM3	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	1.15175256585019e-172	8.29731950500238e-172	7.16681577509801	11.944746463134	6.37868801170854e-20	1	30	55	3.36604237266622e-07	1	0	7.54986602547591	5.91614862919166
ITGAM	ITGB2	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	3.46017917037926e-171	2.44288649428776e-170	14.045945198681	11.944746463134	1.91633203579359e-18	1	30	55	3.36604237266622e-07	1	0	-4.95893465592248	5.91614862919166
ITGB2	ITGAM	R-HSA-6785807	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	3.46017917037926e-171	2.44288649428776e-170	11.944746463134	14.045945198681	1.91633203579359e-18	1	30	55	3.36604237266622e-07	1	0	5.91614862919166	-4.95893465592248
