L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ITGB2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.53657532818177e-275	1.59296930609815e-272	11.0570783125705	12.863632824959	4.64913652503896e-22	1	44	81	5.28423824773068e-08	1	0	5.95386199926313	4.99335906499239
MMP9	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.20367876046715e-274	3.77955130786684e-272	12.5505038489043	11.0570783125705	2.20615048468233e-21	1	44	81	5.28423824773068e-08	1	0	-6.29915988117961	5.95386199926313
ICAM3	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	7.31676186479328e-273	1.53164215036339e-270	7.44884337818483	11.0570783125705	1.34104532409081e-19	1	44	81	5.28423824773068e-08	1	0	4.19823208733952	5.95386199926313
ICAM2	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.31289327444921e-272	3.79079131650812e-270	3.90506526964816	11.0570783125705	6.07200304862937e-19	1	44	81	5.28423824773068e-08	1	0	3.36233332379401	5.95386199926313
ICAM3	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.88347652356863e-272	3.79079131650812e-270	7.44884337818483	12.863632824959	5.28495088471295e-19	1	44	81	5.28423824773068e-08	1	0	4.19823208733952	4.99335906499239
ITGAM	ITGB2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.62177514316062e-272	3.79079131650812e-270	17.6295571013408	11.0570783125705	6.63813406858922e-19	1	44	81	5.28423824773068e-08	1	0	1.01250985484145	5.95386199926313
ICAM2	ITGAL	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.30558437714476e-271	1.17129569835273e-269	3.90506526964816	12.863632824959	2.39292716714029e-18	1	44	81	5.28423824773068e-08	1	0	3.36233332379401	4.99335906499239
ITGB2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.72828819280278e-265	1.35670623135019e-263	11.0570783125705	17.6295571013408	6.63813406858922e-19	1	43	79	5.28423824773068e-08	1	0	5.95386199926313	1.01250985484145
MMP9	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	3.23203827783861e-264	2.25524448720294e-262	12.5505038489043	17.6295571013408	1.24138459618309e-17	1	43	79	5.28423824773068e-08	1	0	-6.29915988117961	1.01250985484145
ADAM28	ITGA4	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.17499088557289e-264	3.87789427613978e-262	11.4455905418167	12.9907021611148	6.51513570724411e-14	1	43	79	4.26619101427325e-08	1	0	-0.336583724608113	6.0277376851527
TGFB1	SDC2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	9.22479424720994e-263	5.26651889749804e-261	2.05487257195855	6.7440164564611	3.54312557495541e-16	1	43	79	5.28423824773068e-08	1	0	-1.39063821020999	-5.95305678721919
MMP2	SDC2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.1165035087438e-262	5.84303502909258e-261	1.67940017257643	6.7440164564611	4.28834728487749e-16	1	43	79	5.28423824773068e-08	1	0	6.5695203595606	-5.95305678721919
ICAM2	ITGAM	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	8.89556102930518e-262	4.29724025107973e-260	3.90506526964816	17.6295571013408	3.41667130364892e-15	1	43	79	5.28423824773068e-08	1	0	3.36233332379401	1.01250985484145
ADAM15	ITGA5	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.87509603709345e-261	8.41114508067634e-260	1.53114347477818	2.07826981282619	1.063381616313e-11	1	44	80	4.26619101427325e-08	1	0	6.59301590703664	-1.80245868588719
TNFSF13	SDC2	R-HSA-1474244	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.9359449563821e-261	1.22918228840531e-259	1.60875278493508	6.7440164564611	1.12765893556542e-14	1	43	79	5.28423824773068e-08	1	0	3.96106931077195	-5.95305678721919
