L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
ADAM17	ERBB4	R-HSA-2219528	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1.73212929257414e-140	6.07341536763337e-140	1.5896590416355	7.00666928414004	3.28058577527394e-18	1	28	52	3.32464943995329e-06	1	0	7.29936930599439	5.74483040006388
ITGAM	ITGB2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	4.92967459597945e-140	1.7176350479073e-139	16.3722019910173	12.5217032139872	1.28320096555879e-26	1	19	35	5.76040466625181e-08	1	0	4.8319537742462	5.80902871863339
ICAM2	ITGB2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	3.77261835156123e-139	1.30626910422807e-138	5.31746051986694	12.5217032139872	9.82017660020896e-26	1	19	35	5.76040466625181e-08	1	0	-2.63928424522828	5.80902871863339
ICAM5	ITGB2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	8.43461539676751e-139	2.90234591913615e-138	3.7633250512016	12.5217032139872	2.19554179703391e-25	1	19	35	5.76040466625181e-08	1	0	-2.16870268302112	5.80902871863339
C3	ITGB2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1.8827440288448e-137	6.43851970358036e-137	3.20057725358691	12.5217032139872	4.90080817440586e-24	1	19	35	5.76040466625181e-08	1	0	2.39344492210027	5.80902871863339
TGFB1	SDC2	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	3.39377270332145e-136	1.15346630530066e-135	2.62379790205911	7.02714662271295	1.43944167028145e-23	1	22	40	3.0694998845877e-07	1	0	-6.31397532931747	1.88082337601345
VCAN	ITGA4	R-HSA-8878159	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	4.72788271179677e-136	1.59710184288744e-135	1.51899530427996	15.1770063173997	7.57756030830676e-20	1	30	55	8.5595454344613e-06	1	0	-6.06802196033256	5.0976613481112
ST6GAL1	CD22	R-HSA-983705	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	2.37814323075321e-134	7.98479605961985e-134	4.39505527986782	17.0992636382671	8.44356142760944e-23	1	26	48	3.6596031150524e-06	1	0	6.46112781549055	0.402057498536215
CAP1	ROBO1	R-HSA-376176	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	4.46211253660461e-134	1.48916285860178e-133	4.6493661864022	8.06384557560543	8.15586201378416e-24	1	51	93	0.000649915291925581	1	0	7.62833293072641	-5.7295562977145
SPP1	ITGA5	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	8.41625940206072e-134	2.79198066391715e-133	3.31970943934407	2.35156648985552	1.16721688923402e-16	1	19	35	3.47731317266489e-08	1	0	4.48267476586738	8.07526829451089
MMP9	ITGAM	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	8.47037100347611e-134	2.79320567614629e-133	14.0080228974083	16.3722019910173	4.93920851823802e-27	1	18	33	5.76040466625181e-08	1	0	7.03507745353074	4.8319537742462
C5	C5AR2	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.38194551058132e-133	4.53016457314822e-133	10.1932303048562	8.65857279536715	9.96682402840169e-27	1	10	19	6.57105717877085e-12	1	0	-3.57721347542601	-3.67922646675566
ITGB2	ITGAM	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	2.20059311328268e-133	7.1713446162271e-133	12.5217032139872	16.3722019910173	1.28320096555879e-26	1	18	33	5.76040466625181e-08	1	0	5.80902871863339	4.8319537742462
ADAM17	ITGA5	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	3.96081180706057e-133	1.28321037491904e-132	1.5896590416355	2.35156648985552	5.49308928756002e-16	1	19	35	3.47731317266489e-08	1	0	7.29936930599439	8.07526829451089
MMP2	SDC2	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	8.40894670834757e-133	2.7084630676887e-132	1.39003757627372	7.02714662271295	3.56658779279039e-20	1	22	40	3.0694998845877e-07	1	0	0.709530435951326	1.88082337601345
C5	C5AR1	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.79487511952601e-132	5.7477503827596e-132	10.1932303048562	13.1334936540315	4.36436716030289e-27	1	10	19	9.22257035086322e-12	1	0	-3.57721347542601	3.16526804816043
ITGB2	ITGAL	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	2.52005623310939e-132	8.0236273169115e-132	12.5217032139872	12.3699824135542	1.37927757095287e-27	1	18	34	1.94028983346941e-07	1	0	5.80902871863339	6.09194252057816
CXCL13	CXCR5	R-HSA-375276	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.63744568140518e-131	5.18368518570553e-131	16.6010971969329	10.4990755093477	1.18095343395751e-24	1	10	19	6.57105717877085e-12	1	0	-3.51782657496309	4.01930496965654
SEMA7A	PLXNC1	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	1.42367037629039e-130	4.48132607082317e-130	9.12991291099712	6.44463651466802	3.56562486708349e-26	1	19	36	4.43462486220561e-07	1	0	-6.31397532931747	-2.72195490698853
VCAN	TLR2	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	2.81562558825819e-130	8.81274901635615e-130	1.51899530427996	5.8843386295703	1.19422517473931e-17	1	22	40	3.0694998845877e-07	1	0	-6.06802196033256	-5.80061799508089
