L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
GNAS	ADCY1	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.46714402140567e-237	9.42001544117999e-235	3.83740672865904	8.71996338896916	1.10980568194412e-12	1	90	164	0.000230678274884665	1	0	3.71250019731088	-6.34767287398693
IL33	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	2.02146254102575e-237	9.42001544117999e-235	4.75051253386034	1.54623327292617	1.52911410273012e-12	1	90	164	0.000230678274884665	1	0	3.29858238325174	2.92660586250366
GNAS	ADCY8	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	4.72431241416125e-237	1.10076479249957e-234	3.83740672865904	13.7793337761781	2.01119711087596e-11	1	90	164	0.000225423643077851	1	0	3.71250019731088	3.18990980418948
NAMPT	INSR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	4.03393049565947e-237	1.10076479249957e-234	5.36306569962384	1.04171106386436	3.05142434507641e-12	1	90	164	0.000230678274884665	1	0	-6.34767287398693	6.13214894970815
IL1B	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	3.29433340280155e-235	6.14063746282208e-233	22.9448405264891	1.54623327292617	2.49196389400449e-10	1	90	164	0.000230678274884665	1	0	7.00473502052327	2.92660586250366
IL36G	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	4.89566968554369e-234	7.60460691154453e-232	14.6544670061859	1.54623327292617	3.70327790228284e-09	1	90	164	0.000230678274884665	1	0	0.965375892102978	2.92660586250366
FYN	CD86	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.72347226037608e-231	2.2946802095293e-229	2.48737842852703	6.51685975119614	1.2041066318597e-09	1	89	162	0.000230678274884665	1	0	7.12853732925553	-0.138257965852884
FYN	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	3.2755873483284e-231	3.81605926080259e-229	2.48737842852703	9.34682293774652	2.2884943030631e-09	1	89	162	0.000230678274884665	1	0	7.12853732925553	5.76961271773571
CD274	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.51276048925257e-230	1.56654752887044e-228	8.02352901125857	9.34682293774652	1.05689251832046e-08	1	89	162	0.000230678274884665	1	0	8.48808091653585	5.76961271773571
CD86	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	5.03298262710697e-230	4.26430891678518e-228	6.51685975119614	9.34682293774652	3.51630130560484e-08	1	89	162	0.000230678274884665	1	0	-0.138257965852884	5.76961271773571
