L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
GNAS	ADCY8	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	6.443452098924e-232	5.85709795792192e-229	3.70969835811646	10.3110820516253	1.67562841936802e-14	1	90	164	0.000290103605433765	1	0	4.55564546302124	4.44304765339598
GNAS	ADCY1	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	2.75908712531554e-230	9.72703618320484e-228	3.70969835811646	9.201462497802	7.17504332726115e-13	1	90	164	0.000290103605433765	1	0	4.55564546302124	3.96421770987343
IL1B	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	3.21024296475407e-230	9.72703618320484e-228	20.3246827538021	2.02665274531631	8.34828017999305e-13	1	90	164	0.000290103605433765	1	0	6.57811016167277	-2.95384539758806
IL33	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	3.01568480170936e-229	6.85314371188453e-227	5.0787758300266	2.02665274531631	7.8423290497407e-12	1	90	164	0.000290103605433765	1	0	-6.41945330260141	-2.95384539758806
NAMPT	INSR	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.31822564250153e-228	2.39653421806778e-226	5.3595441620608	1.00993685694133	3.42806358424562e-11	1	90	164	0.000290103605433765	1	0	0.0678080694096571	-1.81952088489786
IL36G	IL1RAP	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	2.3838100134896e-226	3.61147217043675e-224	14.6325332272826	2.02665274531631	6.19913013032918e-09	1	90	164	0.000290103605433765	1	0	3.68824933688231	-2.95384539758806
FYN	CD86	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	2.69639178629679e-218	3.50145733391969e-216	2.13884060313412	6.25980915139201	1.16851805137742e-09	1	89	162	0.000347972538236645	1	0	-6.25875440017665	-3.04055219434815
CD274	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	7.38253347748404e-218	8.38840366379124e-216	8.18201397707283	8.17616127802437	3.19932128453262e-09	1	89	162	0.000347972538236645	1	0	1.12077320161514	0.57093958009102
FYN	CD80	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	9.32074523216487e-218	9.41395268448652e-216	2.13884060313412	8.17616127802437	4.03927170800093e-09	1	89	162	0.000347972538236645	1	0	-6.25875440017665	0.57093958009102
HBEGF	ERBB4	R-HSA-9006925	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1.09940785831058e-217	9.99361743204319e-216	4.89501697871428	6.58137366024069	1.23024671338808e-12	1	88	161	0.000392313781121974	1	0	5.84427041608315	-2.96822194563169
