L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
TFPI	SDC4	R-HSA-2187338	REACTOME_VISUAL_PHOTOTRANSDUCTION	8.05249303138897e-27	1.23449376638236e-26	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	8	0.00147004437493574	1	0	0.9438985789569	-5.12398624407811
TFPI	SDC4	R-HSA-6806667	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	8.05249303138897e-27	1.23449376638236e-26	2.08519657837123	1.94023967751356	2.10226330814437e-14	1	4	8	0.00147004437493574	1	0	0.9438985789569	-5.12398624407811
VEGFA	ITGB3	R-HSA-445144	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	8.49842705814809e-27	1.29749647677899e-26	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	6	12	0.0179410175873661	1	0	-4.21385204777785	-2.04787707444515
HSPH1	SCARF1	R-HSA-2173782	REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	1.8647573095443e-26	2.83534820426613e-26	1.12110719163445	3.34014350137844	5.45659078192253e-15	1	2	5	0.000909414242900857	1	0	0.207138421743655	-1.46318302523818
UBB	MET	R-HSA-8875513	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	1.89391724529077e-26	2.86793182858317e-26	1.25436344638326	4.62369974846646	1.06319728549616e-17	1	1	2	4.22059392735434e-05	1	0	2.73726337689829	-3.16615521799824
TGM2	SDC4	R-HSA-196854	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	4.3128963987008e-26	6.50440879641463e-26	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	5	10	0.00145650790917165	1	0	8.44890756904951	-5.12398624407811
TGM2	SDC4	R-HSA-2024096	REACTOME_HS_GAG_DEGRADATION	9.47652769236291e-26	1.42339747929823e-25	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	6	11	0.00145650790917165	1	0	8.44890756904951	-5.12398624407811
MMP9	EPHB2	R-HSA-3928664	REACTOME_EPHRIN_SIGNALING	1.07011624108515e-25	1.60085937678464e-25	2.52722843591467	2.10451969530072	1.20089433415367e-13	1	7	13	0.00658624631487724	1	0	-5.16821429555458	2.77569339870743
UBB	LDLR	R-HSA-8964038	REACTOME_LDL_CLEARANCE	1.30202598736405e-25	1.93996643097214e-25	1.25436344638326	2.29632273123385	8.56843415154322e-15	1	4	8	0.00307166494949465	1	0	2.73726337689829	6.11250684008784
UBB	MET	R-HSA-8865999	REACTOME_MET_ACTIVATES_PTPN11	1.51707653930213e-25	2.25134158432436e-25	1.25436344638326	4.62369974846646	1.06319728549616e-17	1	1	2	0.000119452932691295	1	0	2.73726337689829	-3.16615521799824
UBB	MET	R-HSA-9825892	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION	1.74854918608398e-25	2.58450895632334e-25	1.25436344638326	4.62369974846646	1.06319728549616e-17	1	6	11	0.0183786279439503	1	0	2.73726337689829	-3.16615521799824
