Model	Day	Contrast	Pathway	Pathway_label	Comparison	logFC	adj.P.Val	Significant	Significance_symbol
Día 1	-0.0887276677590463	2.7384424857487e-4	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	MYC Targets V2	THP-1
Día 3	-0.00414211781902052	0.883333082031454	FALSE	
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	MYC Targets V2	BoMac
Día 1	0.0685066434539532	3.30932246918023e-5	TRUE	***
BoMac	Day3	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	MYC Targets V2	BoMac
Día 3	-0.0165595434261211	0.237300668625698	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	G2/M Checkpoint	THP-1
Día 1	-0.0142156804478742	0.634941702819637	FALSE	
THP-1	Day3	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	G2/M Checkpoint	THP-1
Día 3	-0.0908138083752301	2.1209495072037e-4	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	G2/M Checkpoint	BoMac
Día 1	0.0083660591430228	0.430929709069226	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	G2/M Checkpoint	BoMac
Día 3	5.7983500619374e-4	0.93384676706299	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	mTORC1 Signaling	THP-1
Día 1	0.0810933139194502	3.41682915983465e-5	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	mTORC1 Signaling	THP-1
Día 3	0.0922407859931914	4.43518081514458e-5	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	mTORC1 Signaling	BoMac
Día 1	-7.8815433851031e-4	0.820123577574178	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	mTORC1 Signaling	BoMac
Día 3	-0.0168894957880705	0.0788064181972682	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	THP-1
Día 1	-0.0385139413807682	0.0397645224673968	TRUE	*
THP-1	Day3	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	THP-1
Día 3	-0.0978407516387017	7.1149650726677e-4	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	BoMac
Día 1	-0.0150871869928845	0.234442053793966	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	BoMac
Día 3	-0.0019972132422168	0.913302424880094	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	IL6/JAK/STAT3 Signaling	THP-1
Día 1	0.102703853581499	0.00571888974736956	TRUE	**
THP-1	Day3	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	IL6/JAK/STAT3 Signaling	THP-1
Día 3	0.0807479006958302	1.8373694843456e-4	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	IL6/JAK/STAT3 Signaling	BoMac
Día 1	0.0159372666867212	0.0206378536509967	TRUE	*
BoMac	Day3	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	IL6/JAK/STAT3 Signaling	BoMac
Día 3	0.0132168473167609	0.0661670783940156	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	E2F Targets	THP-1
Día 1	-0.0252324637665374	0.55547249005806	FALSE	
THP-1	Day3	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	E2F Targets	THP-1
Día 3	-0.104940549343998	4.88616677304012e-6	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	E2F Targets	BoMac
Día 1	0.00989444979182297	0.23023265426632	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	E2F Targets	BoMac
Día 3	0.00638038179355338	0.390708144125359	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	IFN-γ Response	THP-1
Día 1	0.109123580813276	0.125369923077334	FALSE	
THP-1	Day3	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	IFN-γ Response	THP-1
Día 3	0.0269170491667138	0.117179831672477	FALSE	
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	IFN-γ Response	BoMac
Día 1	0.130018846697332	1.87451540641847e-5	TRUE	***
BoMac	Day3	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	IFN-γ Response	BoMac
Día 3	0.0572871549137969	0.00296211328478998	TRUE	**
THP-1	Day1	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	THP-1
Día 1	0.121281395700324	5.99119091626155e-6	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	THP-1
Día 3	0.134323486598805	1.17129218159271e-7	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	BoMac
Día 1	-0.0376805801265373	8.15215667573369e-5	TRUE	***
BoMac	Day3	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	BoMac
Día 3	-0.010357547231956	0.307067585748478	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	Inflammatory Response	THP-1
Día 1	0.136753408941829	2.9448344021779e-4	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	Inflammatory Response	THP-1
Día 3	0.101607888811133	4.88616677304012e-6	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	Inflammatory Response	BoMac
Día 1	0.026813235280028	2.1815513134044e-4	TRUE	***
BoMac	Day3	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	Inflammatory Response	BoMac
Día 3	0.00827979781388455	0.255444303472715	FALSE	
THP-1	Day1	M_bovis_vs_Control	HALLMARK_HYPOXIA	Hypoxia	THP-1
Día 1	0.18737308045707	2.98022221236028e-6	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_HYPOXIA	Hypoxia	THP-1
Día 3	0.179811509489529	7.81510195676555e-10	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_HYPOXIA	Hypoxia	BoMac
Día 1	-0.00184505879950292	0.631406004023585	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_HYPOXIA	Hypoxia	BoMac
Día 3	-0.0148776804517171	0.0121301377851747	TRUE	*
THP-1	Day1	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFα Signaling Via NFκB	THP-1
Día 1	0.199624712867048	2.79760722852822e-5	TRUE	***
THP-1	Day3	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFα Signaling Via NFκB	THP-1
Día 3	0.176990864844693	7.81510195676555e-10	TRUE	***
BoMac	Day1	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFα Signaling Via NFκB	BoMac
Día 1	-0.0122146287852281	0.0534109191070214	FALSE	
BoMac	Day3	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	TNFα Signaling Via NFκB	BoMac
Día 3	-0.024925346903283	0.00139243744259427	TRUE	**
THP-1	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	IFN-α Response	THP-1
Día 1	0.132866802848241	0.208945024095801	FALSE	
THP-1	Day3	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	IFN-α Response	THP-1
Día 3	-0.00910951763873058	0.698743873351045	FALSE	
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	IFN-α Response	BoMac
Día 1	0.239283645037628	5.29891476308465e-6	TRUE	***
BoMac	Day3	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	IFN-α Response	BoMac
Día 3	0.0951514134491356	8.1743220682201e-4	TRUE	***
