L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
CCL5	SDC4	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	4.11776192156831e-28	1.4378414578591e-27	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	19	35	0.0228951326556484	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-71387	REACTOME_METABOLISM_OF_CARBOHYDRATES	4.11776192156831e-28	1.4378414578591e-27	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	19	35	0.0228951326556484	1	0	5.13157460563172	5.70457543851319
IL1RN	IL1R1	R-HSA-6783783	REACTOME_INTERLEUKIN_10_SIGNALING	1.06775657482871e-27	3.69808374696772e-27	2.49605725481788	1.01439951461163	1.44863043778675e-07	1	13	24	0.00614839288058762	1	0	6.80608737702348	-3.73395357884369
IL1A	IL1R1	R-HSA-6783783	REACTOME_INTERLEUKIN_10_SIGNALING	1.49753281011501e-27	5.10359181687196e-27	6.44324617092261	1.01439951461163	2.03170990603822e-07	1	13	24	0.00614839288058762	1	0	2.71904115432009	-3.73395357884369
IL1B	IL1R1	R-HSA-9020702	REACTOME_INTERLEUKIN_1_SIGNALING	9.81783204028854e-27	3.24216779004877e-26	2.52405788201668	1.01439951461163	0.000107845184246259	1	30	55	0.0373124780123877	1	0	5.26326336262721	-3.73395357884369
IL1B	IL1R1	R-HSA-6783783	REACTOME_INTERLEUKIN_10_SIGNALING	7.9490532256446e-25	2.41878333866043e-24	2.52405788201668	1.01439951461163	0.000107845184246259	1	13	24	0.00614839288058762	1	0	5.26326336262721	-3.73395357884369
CCL5	SDC4	R-HSA-1638091	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	2.00336704079049e-22	5.54178155439446e-22	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	8	15	0.0086689444304621	1	0	5.13157460563172	5.70457543851319
TNFSF9	TNFRSF9	R-HSA-5668541	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	2.99485460651068e-21	7.63956923576977e-21	2.41744744078421	2.11832324585996	1.78947977935503e-09	1	14	27	0.0451416546798215	1	0	3.28534206026877	4.8302491240319
CCL5	SDC4	R-HSA-2024096	REACTOME_HS_GAG_DEGRADATION	2.50158823929849e-16	4.5347939997496e-16	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	7	13	0.0403955885384215	1	0	5.13157460563172	5.70457543851319
PTGS2	CAV1	R-HSA-5218920	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	7.25991181362424e-16	1.24706549701771e-15	3.59367888868314	2.85666377822731	1.01324682370332e-09	1	8	16	0.0777604131212013	1	0	-0.649553427374649	-1.80024512590332
CCL5	SDC4	R-HSA-196854	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	8.16713220828559e-16	1.39726840189946e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	5	10	0.0403955885384215	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3781865	REACTOME_DISEASES_OF_GLYCOSYLATION	1.99556255850515e-15	3.33239850785557e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	9	17	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-5668914	REACTOME_DISEASES_OF_METABOLISM	1.99556255850515e-15	3.33239850785557e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	9	17	0.080714006924293	1	0	5.13157460563172	5.70457543851319
ICAM1	CAV1	R-HSA-5218920	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	3.23874554810579e-15	5.32704866213538e-15	2.27020958061519	2.85666377822731	4.52023209599185e-09	1	8	16	0.0777604131212013	1	0	4.43472153238014	-1.80024512590332
CCL5	SDC4	R-HSA-1793185	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	5.68659754667274e-15	8.93907953831213e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	9	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-1971475	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	5.68659754667274e-15	8.93907953831213e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	9	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3560782	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	5.68659754667274e-15	8.93907953831213e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	9	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3560783	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	5.68659754667274e-15	8.93907953831213e-15	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	9	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-2187338	REACTOME_VISUAL_PHOTOTRANSDUCTION	2.78836481785871e-14	4.06795689180757e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	6	11	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3000170	REACTOME_SYNDECAN_INTERACTIONS	5.82772235300721e-14	8.24787283183081e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	8	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-6806667	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	5.82772235300721e-14	8.24787283183081e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	8	0.0653788361745328	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-2022928	REACTOME_HS_GAG_BIOSYNTHESIS	6.44970635406157e-14	9.00844231747616e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	3	7	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3656237	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	6.44970635406157e-14	9.00844231747616e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	3	7	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-9694614	REACTOME_ATTACHMENT_AND_ENTRY	6.44970635406157e-14	9.00844231747616e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	3	7	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-9772572	REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	6.44970635406157e-14	9.00844231747616e-14	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	3	7	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	1.60471695212178e-13	2.19105583847397e-13	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	8	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-9820960	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY	1.60471695212178e-13	2.19105583847397e-13	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	8	0.080714006924293	1	0	5.13157460563172	5.70457543851319
CCL5	SDC4	R-HSA-3000171	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	2.80363354115044e-11	3.47194153642468e-11	2.06738022290626	1.36100917936309	1.03036700318724e-09	1	4	9	0.30443600745574	1	0	5.13157460563172	5.70457543851319
WNT2B	FZD4	R-HSA-373080	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	9.80169851316027e-11	1.19986309385238e-10	2.21669902438836	1.98715102675391	2.66106995511419e-08	1	4	9	0.206941765590944	1	0	-4.26914024039422	4.41491943712615
